Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hillman, Susanne",HIEU 171 - Topic/Twentieth Century Europe (A),WI14,12,5,80.00%,100.00%,6.9,B+ (3.60),B+ (3.47)
"Hunefeldt, Christine",HILA 106 - Changes Contin/Latin Amer Hist (A),WI14,10,3,66.70%,66.70%,3.17,B+ (3.67),A- (3.73)
"Graham, Jessica Lynn",HILA 121A - History of Brazil through 1889 (A),WI14,35,15,100.00%,100.00%,3.3,A- (3.85),A- (3.76)
"Van Young, Eric",HILA 131 - History of Mexico:1821-1924 (A),WI14,63,29,92.90%,89.30%,4.94,B+ (3.30),B- (2.95)
"Murillo, Dana V.",HILA 134 - Indians Colonial Latin America (A),WI14,14,3,100.00%,100.00%,11.17,B (3.00),B- (2.83)
"Van Young, Eric",HILA 162 - Special Topics/Latin Amer Hist (A),WI14,1,1,100.00%,100.00%,6.5,A (4.00),N/A
"Schneewind, Sarah","HILD 11 - East Asia & the West,1279-1911 (A)",WI14,77,61,86.90%,83.60%,6.47,B+ (3.36),B (3.13)
"Klein, Rachel",HILD 2B - United States History (A),WI14,188,103,84.80%,94.90%,4.05,B+ (3.51),B+ (3.32)
"Kim, Gloria",HILD 7B - Race & Ethnicity/United States (A),WI14,382,193,86.80%,87.40%,4.05,B+ (3.55),B+ (3.48)
"Goodblatt, David",HINE 102 - The Jews/Their Homelnd/Antiqty (A),WI14,20,12,90.90%,100.00%,4.68,B (3.18),B+ (3.38)
"Propp, William Henry",HINE 112A - Great Stories Hebrew Bible (A),WI14,21,14,78.60%,78.60%,2.93,B+ (3.33),B+ (3.35)
"Falk, Edward Allaire",HINE 116 - Mid East/Age of Euro Empires (A),WI14,26,19,94.70%,94.70%,4.08,B+ (3.56),B- (2.98)
"Westman, Robert S",HISC 106 - The Scientific Revolution (A),WI14,46,15,86.70%,86.70%,2.93,B (3.11),B- (2.96)
"Petrick, Elizabeth R",HISC 115 - History Modern Medicine (A),WI14,66,20,94.70%,84.20%,2.82,A- (3.71),B+ (3.54)
"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",WI14,45,31,93.10%,96.60%,4.93,B+ (3.61),B (3.28)
"Golan, Tal",HISC 180 - Science and Public Policy (A),WI14,6,1,100.00%,100.00%,8.5,A (4.00),N/A
"Patterson, Patrick H.",HITO 119 - Human Rights I: Hist. & Theory (A),WI14,12,6,100.00%,100.00%,9.17,B+ (3.67),B+ (3.50)
"Biess, Frank Peter",HITO 133 - War & Society/Second World War (A),WI14,32,13,100.00%,100.00%,4.5,B+ (3.64),B (3.27)
"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),WI14,11,9,100.00%,100.00%,0.72,A (4.00),N/A
"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),WI14,6,3,100.00%,100.00%,1.5,N/A,N/A
"Golan, Tal",HITO 87 - Freshman Seminar (C),WI14,12,11,90.90%,100.00%,0.86,A (4.00),N/A
"Schneewind, Sarah",HITO 87 - Freshman Seminar (E),WI14,14,8,100.00%,100.00%,0.79,N/A,N/A
"Gutierrez, David G",HIUS 113 - History of Mexican America (A),WI14,45,14,57.10%,71.40%,3.79,B+ (3.33),B- (2.91)
"Molina, Natalia Margarita",HIUS 126 - History of Race in the U.S. (A),WI14,22,11,100.00%,100.00%,6.14,A- (3.75),B+ (3.59)
"Fuste, Jose Ignacio",HIUS 129 - Race/Ethnicity-American Cities (A),WI14,19,14,100.00%,100.00%,5.64,A- (3.73),A- (3.88)
"Keup, Charissa M","HIUS 157 - American Women,Womanhood1870-P (A)",WI14,42,18,82.40%,94.10%,4.03,A- (3.82),B+ (3.40)
"Gutierrez, David G",HIUS 180 - Immigration&Ethnicity/Amer Soc (A),WI14,8,4,100.00%,100.00%,6,A- (3.75),N/A
"Hendrickson, Gerald M.",HIUS 186 - Topics in U.S. Economic Histry (A),WI14,10,3,100.00%,100.00%,7.83,A (4.00),A- (3.79)
"Reynolds, Edward",HIAF 120 - History of South Africa (A),FA13,35,15,85.70%,85.70%,5.27,A- (3.73),B+ (3.41)
"Depies, Gregory J",HIEA 111 - Japan:Twelfth - Mid-Nineteen C (A),FA13,80,45,75.60%,84.40%,6.59,B+ (3.44),B+ (3.36)
"Bass, Wayne Jeffrey",HIEA 126 - The Silk Road (A),FA13,51,27,96.20%,96.20%,5.81,B+ (3.39),B+ (3.46)
"Sage, Michael",HIEU 101 - Greece in the Classical Age (A),FA13,35,14,84.60%,84.60%,4.19,B+ (3.42),B (3.15)
"Watts, Edward J.",HIEU 104 - Byzantine Empire (A),FA13,37,10,90.00%,100.00%,5.7,A- (3.71),B+ (3.41)
"Gallant, Thomas W.",HIEU 116A - Greece/Balkans/Age/Ottoman (A),FA13,71,29,100.00%,100.00%,4.71,B+ (3.50),B- (2.96)
"Edelman, Robert S.",HIEU 127 - Sport in the Modern World (A),FA13,47,18,94.40%,83.30%,5.39,B+ (3.50),B+ (3.43)
"Hillman, Susanne",HIEU 134 - Formatn Russian Emp 800-1855 (A),FA13,41,21,95.20%,100.00%,4.6,B+ (3.44),B (3.22)
"Zroka, Ryan Edward",HIEU 144 - Topics in European History (A),FA13,50,33,100.00%,100.00%,4.69,B+ (3.52),B (3.14)
"Radcliff, Pamela B.","HIEU 146 - Fascism,Communism 1919-1945 (A)",FA13,110,44,100.00%,100.00%,5.57,B+ (3.43),B+ (3.44)
"Hughes, Judith M.",HIEU 150 - Modern British History (A),FA13,17,7,85.70%,85.70%,4.79,B+ (3.43),N/A
"Frolich, Margrit Luise",HIEU 154 - Mod German/Bismarck to Hitler (A),FA13,46,17,81.30%,81.30%,4.75,B+ (3.42),B (3.08)
"Hughes, Judith M.",HIEU 174 - The Holocaust:Psychol Approach (A),FA13,12,4,75.00%,75.00%,7.5,A- (3.75),N/A
"Murillo, Dana V.",HILA 100 - LatAmer-Colonial Transformatns (A),FA13,18,6,100.00%,100.00%,7.5,A (4.00),N/A
"Widener, Daniel",HILA 122 - Cuba:Frm Colony-Socialist Repb (A),FA13,50,22,95.50%,95.50%,3.68,B+ (3.61),B (3.30)
"Hunefeldt, Christine",HILA 123 - The Incas and Their Ancestors (A),FA13,9,6,100.00%,83.30%,6.5,A- (3.83),N/A
"Monteon, Michael P.",HILA 163 - History of Chile:1880-Present (A),FA13,2,2,50.00%,100.00%,9.5,B+ (3.50),N/A
"Hunefeldt, Christine",HILA 164 - Women's Work & Family Life (A),FA13,4,2,50.00%,100.00%,8.5,B (3.00),N/A
"Schneewind, Sarah",HILD 10 - East Asia: The Great Tradition (A),FA13,124,93,72.00%,77.40%,7.02,B (3.24),B (3.26)
"Hanna, Mark G.",HILD 2A - United States History (A),FA13,187,101,92.00%,97.00%,4.34,B+ (3.52),B+ (3.59)
"Graham, Jessica Lynn",HILD 7A - Race & Ethnicity/United States (A),FA13,428,182,76.40%,81.50%,4.66,B+ (3.39),B+ (3.45)
"Goodblatt, David",HINE 108 - The Middle East Before Islam (A),FA13,39,12,81.80%,100.00%,4.68,B+ (3.36),B- (2.94)
"Provence, Michael",HINE 114 - History/Islamic Middle East (A),FA13,57,23,90.90%,90.90%,4.86,B+ (3.61),B (3.29)
"Gheissari, Ali",HINE 126 - Iranian Revolutn Hist Perspctv (B),FA13,40,16,100.00%,93.80%,6.25,B+ (3.60),B- (2.85)
"Petrick, Elizabeth R",HISC 130 - Technology in the 20th Century (A),FA13,52,23,91.30%,91.30%,4.24,B+ (3.60),B+ (3.37)
"Kernell, Samuel H.",HITO 193 - Research Seminar/Washington DC (A),FA13,1,1,0.00%,0.00%,0,N/A,N/A
"Hanna, Mark G.",HITO 87 - Freshman Seminar (A),FA13,17,13,100.00%,100.00%,3,A (4.00),N/A
"Schneewind, Sarah",HITO 87 - Freshman Seminar (B),FA13,14,10,100.00%,100.00%,0.7,A (4.00),N/A
"Monteon, Michael P.",HITO 87 - Freshman Seminar (C),FA13,15,11,54.50%,72.70%,2.32,N/A,N/A
"Wilkinson, Edward C",HIUS 117 - History of Los Angeles (A),FA13,40,12,91.70%,91.70%,4.83,A- (3.82),B+ (3.57)
"Widener, Daniel",HIUS 139 - African Amrcn Hist/the 20th C. (A),FA13,47,16,75.00%,87.50%,4.13,B (3.08),B- (2.81)
"Alvarez, Luis A","HIUS 146 - Race, Riots & Violence in U.S. (A)",FA13,91,31,96.70%,96.70%,4.7,B+ (3.56),B (3.27)
"Vandevelde, Kenneth Joseph",HIUS 152B - Constitutnl Hist/US after 1865 (A),FA13,38,23,95.70%,95.70%,4.15,B+ (3.50),B+ (3.53)
"Keup, Charissa M",HIUS 156 - American Women/Amern Womanhood (A),FA13,27,11,100.00%,90.90%,4.5,B+ (3.50),B (3.23)
"Fuste, Jose Ignacio",HIUS 160 - Colloq. on the American Empire (A),FA13,13,6,100.00%,83.30%,5.83,A (4.00),N/A
"Molina, Natalia Margarita",HIUS 181 - Topics in 20th Century U.S. (B),FA13,2,2,100.00%,100.00%,13.5,A (4.00),N/A
"Reynolds, Edward",HIAF 112 - West Africa Since 1880 (A),S213,10,2,100.00%,100.00%,3.5,B+ (3.50),N/A
"Reynolds, Edward",HIAF 130 - African Society/Slave Trade (A),S213,11,2,100.00%,100.00%,7.5,A (4.00),N/A
"Propp, William Henry",HIEU 140GS - Art&Society in 19th c. London (A),S213,27,22,57.90%,65.00%,12.4,B (3.22),B+ (3.68)
"Hillman, Susanne",HIEU 144 - Topics in European History (A),S213,25,4,100.00%,100.00%,4,B+ (3.67),B+ (3.68)
"Davis, Andrea R",HIEU 151 - Spain Since 1808 (A),S213,16,13,91.70%,100.00%,5.5,B+ (3.55),N/A
"Hillman, Susanne",HIEU 156 - Hist. Soviet Union 1905-1991 (A),S213,26,9,100.00%,88.90%,7.5,B+ (3.56),B+ (3.46)
"Egan, Nancy",HILA 112 - Econ & Soc Hist/Andean Region (A),S213,16,7,100.00%,100.00%,4.5,A- (3.71),N/A
"Fuste, Jose Ignacio",HILD 7B - Race & Ethnicity/United States (A),S213,59,26,100.00%,100.00%,9.42,B+ (3.35),B+ (3.42)
"Hineline, Mark Lawrence",HISC 105 - History of Environmentalism (A),S213,14,2,100.00%,100.00%,2.5,A (4.00),N/A
"Golan, Tal",HISC 107 - Emergence of Modern Science (A),S213,22,7,100.00%,100.00%,4.83,A- (3.75),B+ (3.67)
"Golan, Tal","HISC 131 - Science, Technology, & Law (A)",S213,15,3,100.00%,100.00%,5.17,A (4.00),N/A
"Patterson, Patrick H.",HITO 134 - Internatnl Law/War Crimes&Geno (A),S213,11,9,100.00%,100.00%,12.72,A- (3.89),N/A
"Parrish, Michael E.",HIUS 144 - Topics in U.S. History (A),S213,12,4,100.00%,75.00%,5.5,B+ (3.50),N/A
"Reynolds, Edward",HIAF 111 - Modern Africa Since 1880 (A),S113,16,6,80.00%,100.00%,3.7,A- (3.75),N/A
"Reynolds, Edward",HIAF 120 - History of South Africa (A),S113,10,2,100.00%,100.00%,5.5,B+ (3.50),N/A
"Miano, David Ringo",HIEU 105 - The Early Christian Church (A),S113,20,5,80.00%,80.00%,3.3,B+ (3.33),B+ (3.42)
"Miano, David Ringo",HIEU 108S - Sex & Romance/ Ancient World (A),S113,23,5,100.00%,100.00%,8.5,B (3.25),C+ (2.49)
"Gallant, Thomas W.",HIEU 117GS - Tradtl Greek Society:Ethnogrph (A),S113,15,4,100.00%,100.00%,2.5,A (4.00),N/A
"Patterson, Patrick H.",HIEU 118 - Americanization in Europe (A),S113,4,4,100.00%,100.00%,17.5,A (4.00),N/A
"Marino, John A.",HIEU 124GS - The City In Italy (A),S113,23,1,100.00%,100.00%,4.5,B (3.00),B+ (3.36)
"Skiles, William Stewart",HIEU 143 - Europn Intellct Hst(1870-1945) (A),S113,14,6,83.30%,83.30%,7.17,A- (3.75),N/A
"Patterson, Patrick H.",HIEU 152 - Everyday Life/Dictatorial Soc (A),S113,6,5,100.00%,100.00%,12.5,A (4.00),N/A
"Biess, Frank Peter",HIEU 154GS - Mod German/Bismarck to Hitler (A),S113,26,10,100.00%,100.00%,6.3,B+ (3.63),A- (3.89)
"Monteon, Michael P.",HILA 118 - US Agression/Latin Am 1898-Prs (A),S113,4,3,66.70%,66.70%,7.83,B+ (3.33),N/A
"Shrader, James H",HILA 122 - Cuba:Frm Colony-Socialist Repb (A),S113,9,3,100.00%,100.00%,6.5,B+ (3.33),N/A
"Monteon, Michael P.",HILD 14 - Film & History in Latin Amer (A),S113,20,1,100.00%,100.00%,0.5,A (4.00),B+ (3.32)
"McGovern, William Patrick",HILD 2B - United States History (A),S113,9,3,66.70%,66.70%,1.17,B+ (3.50),N/A
"Edwards, Cutler C",HILD 2C - United States History (A),S113,11,4,100.00%,100.00%,5,A (4.00),N/A
"Widener, Daniel",HILD 7A - Race & Ethnicity/United States (A),S113,24,5,80.00%,100.00%,5.3,A (4.00),B+ (3.55)
"Avitia, Mayra Alejandra",HILD 7C - Race & Ethnicity/United States (A),S113,56,17,66.70%,66.70%,3.43,B+ (3.56),B (3.08)
"Clements, Philip W",HISC 106 - The Scientific Revolution (A),S113,11,3,100.00%,100.00%,9.83,B+ (3.50),N/A
"Widener, Daniel",HIUS 114 - California History (A),S113,26,7,100.00%,100.00%,5.17,B (3.00),B- (2.89)
"Hineline, Mark Lawrence",HIUS 154 - Western Environmental History (A),S113,15,3,66.70%,100.00%,3.17,A (4.00),N/A
"Prestholdt, Jeremy",HIAF 113 - SmallWars GloblOrdr/Afrca&Asia (A),SP13,102,24,95.50%,95.50%,4.05,B+ (3.60),B+ (3.44)
"Depies, Gregory J",HIEA 115 - Social&Cultural/20th C Japan (A),SP13,60,40,90.00%,92.50%,5.78,B (3.25),B (3.08)
"Baum, Emily L",HIEA 131 - China/War & Revolution 1911-49 (A),SP13,51,19,88.20%,94.10%,4.85,B (3.21),B+ (3.30)
"Smith, Jomo R",HIEA 132 - Hist/People's Republic/China (A),SP13,48,22,81.00%,85.70%,6.4,B- (2.75),C+ (2.55)
"Lu, Weijing",HIEA 164 - Sem/Late Imperial Chinese Hist (A),SP13,7,3,66.70%,66.70%,10.5,B (3.00),N/A
"Watts, Edward J.",HIEU 103 - Decline and Fall/Roman Empire (A),SP13,74,27,92.60%,92.60%,4.96,B+ (3.58),B (3.17)
"Marino, John A.",HIEU 120 - The Renaissance in Italy (A),SP13,42,10,90.00%,90.00%,4.1,B+ (3.50),B+ (3.36)
"Zroka, Ryan Edward",HIEU 128 - Europe since 1945 (A),SP13,85,40,97.50%,97.50%,5.05,B+ (3.64),B (3.25)
"Hertz, Deborah",HIEU 148 - Women&Gender: Enlght-Vict Era (A),SP13,38,13,75.00%,66.70%,2.83,B+ (3.50),B+ (3.53)
"Wishon, Mark T",HIEU 150 - Modern British History (A),SP13,29,10,100.00%,100.00%,4.5,B+ (3.63),B+ (3.34)
"Hillman, Susanne",HIEU 158 - Why Hitler? How Auschwitz? (A),SP13,137,41,86.80%,86.80%,4.61,B+ (3.48),B (3.14)
"Hertz, Deborah",HIEU 159 - Three Centuries of Zionism (A),SP13,29,10,100.00%,90.00%,3.9,B (3.29),B+ (3.56)
"Watts, Edward J.",HIEU 161 - Topics in Roman History (A),SP13,9,2,100.00%,100.00%,6.5,A (4.00),N/A
"Caciola, Nancy A",HIEU 163 - Special Topics/Medievl History (A),SP13,9,3,100.00%,100.00%,9.83,A (4.00),N/A
"Marino, John A.",No CAPEs submitted,SP13,1,0,N/A,N/A,N/A,N/A,N/A
"Strom, Megan C.",HILA 102 - Latin America/Twentieth Centry (A),SP13,15,5,80.00%,80.00%,7.7,B+ (3.60),N/A
"Van Young, Eric",HILA 113 - Lord&Peasant in Latin America (A),SP13,33,9,77.80%,77.80%,6,B- (2.86),C+ (2.63)
"Murillo, Dana V.","HILA 117 - Indns,Blcks,Whits:FamlyRelatns (A)",SP13,12,4,100.00%,100.00%,7.5,B+ (3.33),N/A
"Widener, Daniel",HILA 122 - Cuba:Frm Colony-Socialist Repb (A),SP13,52,20,75.00%,65.00%,3.5,B (3.26),B (3.21)
"Meade, Everard",HILA 132 - History of Contemporary Mexico (A),SP13,66,24,100.00%,95.80%,5.11,B+ (3.40),B (3.23)
"Murillo, Dana V.",HILA 161 - History/Women in Latin America (A),SP13,7,4,100.00%,100.00%,7,B+ (3.67),N/A
"Alvarez, Luis A",HILD 2C - United States History (B),SP13,115,29,72.40%,82.80%,4.86,B+ (3.43),B (3.09)
"Gere, Catherina M.",HILD 30 - History of Public Health (A),SP13,135,48,100.00%,100.00%,3.44,B+ (3.46),B (3.20)
"Molina, Natalia Margarita",HILD 7C - Race & Ethnicity/United States (A),SP13,209,75,77.30%,78.70%,4.1,B+ (3.52),B+ (3.49)
"Propp, William Henry",HINE 113 - Ancient Near Eastern Mythology (A),SP13,26,8,71.40%,57.10%,5.17,B (3.17),B (3.21)
"Provence, Michael",HINE 119 - U.S. Mid-East Policy-Post WWII (A),SP13,70,19,100.00%,94.40%,4.94,B+ (3.39),B (3.17)
"Goodblatt, David",HINE 170 - Special Tops/Jewish History (A),SP13,5,1,0.00%,100.00%,8.5,B (3.00),N/A
"Oreskes, Naomi",HISC 111 - The Atomic Bomb&the Atomic Age (A),SP13,44,14,100.00%,100.00%,5.67,B (3.20),C+ (2.69)
"Westman, Robert S",HISC 144 - Topics in Science Studies (A),SP13,19,6,83.30%,83.30%,3.83,B (3.25),N/A
"Oreskes, Naomi",HISC 170 - Topics/History of Sci & Tech (A),SP13,2,1,100.00%,100.00%,10.5,A (4.00),N/A
"Kernell, Samuel H.",No CAPEs submitted,SP13,3,0,N/A,N/A,N/A,N/A,N/A
"Golan, Tal",HITO 87 - Freshman Seminar (A),SP13,14,6,100.00%,83.30%,0.83,A (4.00),N/A
"Propp, William Henry",HITO 87 - Freshman Seminar (B),SP13,10,4,75.00%,100.00%,2.5,N/A,N/A
"Hendrickson, Gerald M.",HITO 87 - Freshman Seminar (C),SP13,10,4,100.00%,100.00%,3,N/A,N/A
"Parrish, Michael E.",HIUS 111 - America & World/WWI-Present (A),SP13,49,17,94.10%,94.10%,5.25,B- (2.93),B- (2.95)
"Klein, Rachel",HIUS 131 - Cultural Hist/1865-1917 (A),SP13,99,26,88.50%,88.50%,4.34,B+ (3.45),B+ (3.32)
"Gutierrez, David G",HIUS 136 - Citizenship & Civil Rts/20th c (A),SP13,27,3,100.00%,100.00%,7.17,A (4.00),B (3.12)
"Hendrickson, Gerald M.",HIUS 141 - Economic Hist/United States II (A),SP13,55,17,88.20%,94.10%,4.5,B+ (3.33),B (3.13)
"Belknap, Michal R",HIUS 151 - American Legal History 1865-P (A),SP13,41,12,90.90%,81.80%,4.68,B (3.18),B- (2.88)
"Alvarez, Luis A",HIUS 167 - Topics/Mexican-American Hist (A),SP13,12,4,100.00%,100.00%,10,A- (3.75),N/A
"Gutierrez, David G",HIUS 167 - Topics/Mexican-American Hist (A),SP13,12,3,100.00%,100.00%,10.5,B+ (3.67),N/A
"Hanna, Mark G.","HIUS 178 - The Atlantic World, 1400-1800 (A)",SP13,18,5,100.00%,100.00%,11.7,A (4.00),N/A
"Hendrickson, Gerald M.",HIUS 186 - Topics in U.S. Economic Histry (A),SP13,12,8,87.50%,100.00%,10.75,B (3.14),N/A
"Reynolds, Edward",HIAF 120 - History of South Africa (A),WI13,31,13,92.30%,92.30%,3.17,A (4.00),B (3.25)
"Cahill, Suzanne",HIEA 168 - T/Classical&Medieval Chinese H (A),WI13,6,2,100.00%,100.00%,6.5,B+ (3.50),N/A
"Sage, Michael",HIEU 101 - Greece in the Classical Age (A),WI13,72,24,83.30%,79.20%,3.83,B+ (3.33),B (3.11)
"Watts, Edward J.",HIEU 102 - Roman History (A),WI13,85,36,97.20%,97.20%,5.15,B+ (3.55),B+ (3.36)
"Caciola, Nancy A",HIEU 111 - Europe in the Middle Ages (A),WI13,15,6,100.00%,100.00%,5.5,B+ (3.50),N/A
"Hillman, Susanne",HIEU 134 - Formatn Russian Emp 800-1855 (A),WI13,60,29,93.10%,93.10%,5.26,B+ (3.56),B+ (3.38)
"Hughes, Judith M.",HIEU 141 - Eur Diplomatic Hist 1870-1945 (A),WI13,15,7,66.70%,66.70%,5.17,B (3.00),N/A
"Frolich, Margrit Luise",HIEU 154 - Mod German/Bismarck to Hitler (A),WI13,58,29,96.60%,82.80%,5.12,A- (3.72),B+ (3.32)
"Sage, Michael",HIEU 160 - Topics/History of Greece (A),WI13,14,3,100.00%,100.00%,3.83,A (4.00),N/A
"Edelman, Robert S.",HIEU 178 - Soviet History (A),WI13,9,3,100.00%,100.00%,9.83,B+ (3.33),N/A
"Gallant, Thomas W.",HIEU 183 - Social Hist/Mediterranean (A),WI13,12,5,100.00%,100.00%,10.9,A- (3.80),N/A
"Patterson, Patrick H.",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Murillo, Dana V.",HILA 100 - LatAmer-Colonial Transformatns (A),WI13,13,4,100.00%,100.00%,11,A- (3.75),N/A
"Graham, Jessica Lynn",HILA 121B - History of Brazil 1889-Present (A),WI13,24,10,100.00%,100.00%,4.7,B+ (3.56),A- (3.74)
"Lu, Weijing","HILD 11 - East Asia & the West,1279-1911 (A)",WI13,127,55,79.60%,70.40%,3.85,B+ (3.38),B (3.09)
"Monteon, Michael P.",HILD 14 - Film & History in Latin Amer (A),WI13,50,24,87.50%,100.00%,3.63,B+ (3.41),B (3.21)
"Klein, Rachel",HILD 2B - United States History (A),WI13,160,73,87.70%,94.50%,5.11,B (3.28),B (3.17)
"Wilson, Rai I.",HILD 7A - Race & Ethnicity/United States (A),WI13,364,163,68.60%,72.30%,4.41,B+ (3.36),B+ (3.41)
"Goodblatt, David",HINE 103 - The Jewish Diaspora/Antiquity (A),WI13,15,7,85.70%,85.70%,2.21,A- (3.86),N/A
"Provence, Michael",HINE 116 - Mid East/Age of Euro Empires (A),WI13,32,12,75.00%,83.30%,3.5,A- (3.80),B+ (3.51)
"Kayali, Hasan",HINE 118 - Middle East/Twentieth Century (A),WI13,40,13,92.30%,92.30%,4.19,B+ (3.46),B (3.22)
"Kayali, Hasan",HINE 127 - History of Modern Turkey (A),WI13,57,30,83.30%,83.30%,4.9,A- (3.72),B+ (3.40)
"Propp, William Henry",HINE 162 - Anthropolgy & the Hebrew Bible (A),WI13,6,2,100.00%,100.00%,5.5,A (4.00),N/A
"Golan, Tal",HISC 107 - Emergence of Modern Science (A),WI13,30,12,83.30%,83.30%,6,B+ (3.67),B+ (3.30)
"Gere, Catherina M.",HISC 108 - Life Sciences in 20th Century (A),WI13,60,29,96.60%,100.00%,3,B+ (3.62),B+ (3.40)
"Meade, Everard",HITO 119 - Human Rights I: Hist. & Theory (A),WI13,15,6,100.00%,100.00%,5.3,B- (2.80),N/A
"Kernell, Samuel H.",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Golan, Tal",HITO 87 - Freshman Seminar (A),WI13,14,6,83.30%,83.30%,1.5,A (4.00),N/A
"Frank, Ross H.",HIUS 108B - History/Native Americans/US II (A),WI13,19,10,70.00%,80.00%,5.7,B (3.20),B+ (3.63)
"Parrish, Michael E.",HIUS 110 - America & World/Revolution-WWI (A),WI13,30,11,100.00%,100.00%,5.23,B+ (3.45),B (3.04)
"Gutierrez, David G",HIUS 113 - History of Mexican America (A),WI13,17,8,100.00%,100.00%,4.5,A (4.00),N/A
"Wilkinson, Edward C",HIUS 117 - History of Los Angeles (A),WI13,36,15,80.00%,80.00%,3.27,B+ (3.60),B+ (3.39)
"Molina, Natalia Margarita",HIUS 129 - Race/Ethnicity-American Cities (A),WI13,4,3,100.00%,100.00%,9.17,B+ (3.33),N/A
"Hanna, Mark G.",HIUS 133 - The Golden Age of Piracy (A),WI13,141,60,89.80%,98.30%,4.16,B+ (3.57),B+ (3.38)
"Hendrickson, Gerald M.",HIUS 140 - Economic Hist/United States I (A),WI13,45,14,92.90%,92.90%,3.5,B (3.25),B (3.04)
"Alvarez, Luis A","HIUS 146 - Race, Riots & Violence in U.S. (A)",WI13,106,42,90.50%,97.60%,4.6,B+ (3.50),B (3.08)
"Alvarez, Luis A",HIUS 155 - Zoot Suit-HipHop:Race-Pop Cult (A),WI13,65,20,85.00%,95.00%,3.55,B+ (3.33),B (3.12)
"Parrish, Michael E.",HIUS 181 - Topics in 20th Century U.S. (A),WI13,15,8,87.50%,100.00%,4,B+ (3.38),N/A
"Graham, Jessica Lynn",HIUS 183 - Topics/African American Hist. (A),WI13,10,6,100.00%,100.00%,8.5,B (3.20),N/A
"Prestholdt, Jeremy",HIAF 111 - Modern Africa Since 1880 (A),FA12,70,30,96.60%,96.60%,3.86,B+ (3.36),B (3.29)
"Lu, Weijing",HIEA 137 - Women & Family/Chinese History (A),FA12,67,25,77.30%,72.70%,5.32,B (3.18),B- (2.83)
"Cahill, Suzanne",HIEA 168 - T/Classical&Medieval Chinese H (A),FA12,8,3,66.70%,100.00%,3.83,B (3.00),N/A
"Lu, Weijing",HIEA 171 - Society & Culture/Premod China (A),FA12,13,3,100.00%,100.00%,6.5,A (4.00),N/A
"Edelman, Robert S.",HIEU 127 - Sport in the Modern World (A),FA12,74,28,29.20%,29.20%,4.92,B (3.00),B+ (3.37)
"Wishon, Mark T",HIEU 130 - Europe/18th Century(1688-1789) (A),FA12,49,11,90.90%,90.90%,3.41,A- (3.70),B (3.25)
"Hillman, Susanne",HIEU 132 - Germany From Luther to Bismark (A),FA12,64,15,92.90%,92.90%,5.07,B+ (3.46),B (3.16)
"Hughes, Judith M.",HIEU 136B - Society/Soc Thought 1870-1989 (A),FA12,13,4,75.00%,50.00%,8,B+ (3.67),N/A
"Frolich, Margrit Luise",HIEU 145 - The Holocaust as Public Histry (A),FA12,66,29,96.30%,85.20%,5.04,B+ (3.52),B+ (3.37)
"Edelman, Robert S.",HIEU 156 - Hist. Soviet Union 1905-1991 (A),FA12,42,14,100.00%,92.30%,4.81,B+ (3.67),B+ (3.41)
"Van Young, Eric",HILA 101 - Lat Amer Independnce 1810-1898 (A),FA12,30,9,88.90%,88.90%,6.5,B (3.25),C+ (2.43)
"Monteon, Michael P.",HILA 114D - Dictatorship in Latin America (A),FA12,19,5,100.00%,100.00%,4,A (4.00),N/A
"Monteon, Michael P.","HILA 115 - Latin American City, A History (A)",FA12,23,7,60.00%,80.00%,3.7,B+ (3.40),B+ (3.46)
"Graham, Jessica Lynn",HILA 121A - History of Brazil-1808 to 1904 (A),FA12,25,15,100.00%,100.00%,3.5,B+ (3.57),B+ (3.63)
"Meade, Everard",HILA 131 - History of Mexico:1821-1924 (A),FA12,74,30,82.80%,93.10%,5.07,B (3.24),B (3.02)
"Cahill, Suzanne",HILD 10 - East Asia: The Great Tradition (A),FA12,161,71,76.60%,85.90%,4.4,B+ (3.42),B (3.15)
"Weeks, William E",HILD 2A - United States History (A),FA12,154,72,77.30%,75.80%,4.94,B+ (3.53),B+ (3.42)
"Kwak, Nancy",HILD 7B - Race & Ethnicity/United States (A),FA12,372,167,90.10%,98.80%,3.86,B+ (3.54),B+ (3.50)
"Miano, David Ringo",HINE 107 - Ancient Egypt:History& Culture (A),FA12,80,40,97.20%,100.00%,4.11,A- (3.79),B+ (3.32)
"Kayali, Hasan",HINE 114 - History/Islamic Middle East (A),FA12,87,39,100.00%,94.60%,4.72,B+ (3.56),B (3.21)
"Kayali, Hasan",HINE 186 - Topics/Middle Eastern History (A),FA12,14,5,100.00%,100.00%,6,B+ (3.50),N/A
"Clark, William",HISC 104 - History of Popular Science (A),FA12,62,25,95.70%,91.30%,3.23,B+ (3.63),B (3.16)
"Westman, Robert S",HISC 106 - The Scientific Revolution (A),FA12,32,9,77.80%,88.90%,2.94,B (3.20),B- (2.87)
