Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Chandler, William M.",POLI 120B - The German Political System (A),WI14,50,18,100.00%,94.40%,4.39,B (3.24),B- (2.98)
"Strom, Kaare",POLI 120E - Scandinavian Politics (A),WI14,38,15,92.90%,85.70%,4.07,B+ (3.64),B- (2.95)
"Fisk, David Lee",POLI 120H - European Integration (A),WI14,37,12,90.90%,90.90%,5.77,B+ (3.50),B (3.07)
"Adida, Claire",POLI 120N - Contention & Conflict/Africa (A),WI14,22,20,90.00%,90.00%,5.3,B+ (3.45),B+ (3.49)
"Lejeune, John L",POLI 123 - Politics of Empire/Comp Perspt (A),WI14,22,7,100.00%,100.00%,5.5,A- (3.80),B (3.15)
"Feeley, Maureen Catherine",POLI 127 - Politics/Developing Countries (A),WI14,185,66,91.90%,93.50%,5.81,B+ (3.59),B+ (3.36)
"Hoston, Germaine",POLI 132 - Political Develp & Modrn China (A),WI14,13,6,83.30%,83.30%,6.83,A- (3.83),A- (3.72)
"Saiegh, Sebastian",POLI 134D - Topics/Latin American Politics (A),WI14,13,8,75.00%,75.00%,3.75,B+ (3.50),B+ (3.31)
"Chandler, William M.",POLI 138D - Spec Topic/Comparatve Politics (A),WI14,11,5,100.00%,100.00%,5.3,A- (3.80),B+ (3.57)
"Wong, Tak Kei",POLI 140D - It'l Human Rights Law Migrants (A),WI14,142,42,94.90%,97.40%,4.97,B+ (3.69),B+ (3.64)
"Slantchev, Branislav",POLI 142J - National Security Strategy (A),WI14,55,12,83.30%,91.70%,6.83,B (3.27),B (3.23)
"Mares, David R",POLI 145A - International Politics & Drugs (A),WI14,121,29,66.70%,55.60%,4.12,B+ (3.59),B (3.08)
"Smith, Peter H",POLI 146A - US & Latin Amer:Pol&Econ Rel (A),WI14,88,24,90.00%,90.00%,5.03,B+ (3.42),B (3.13)
"Hajnal, Zoltan Lloyd",POLI 160AA - Introduction/Policy Analysis (A),WI14,40,14,76.90%,84.60%,4.04,B+ (3.62),B (3.28)
"Saiegh, Sebastian",POLI 163 - Analyzing Politics (A),WI14,24,4,100.00%,100.00%,6.5,B+ (3.50),B (3.30)
"Erie, Steven P",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI14,8,4,100.00%,100.00%,11.17,A (4.00),N/A
"Mares, David R",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI14,8,3,100.00%,100.00%,11.17,A (4.00),N/A
"Kernell, Samuel H.",No CAPEs submitted,WI14,11,0,N/A,N/A,N/A,N/A,N/A
"Roeder, Philip G",POLI 197SD - Local Internship Pol Sci (A),WI14,18,5,100.00%,100.00%,6,N/A,N/A
"Kousser, Thad",POLI 30 - Political Inquiry (A),WI14,192,77,82.70%,97.30%,5.09,B+ (3.44),B (3.10)
"Galderisi, Peter",POLI 100C - American Political Parties (A),FA13,116,35,88.60%,97.10%,4.79,A- (3.82),B+ (3.32)
"Hajnal, Zoltan Lloyd",POLI 100H - Race & Ethnicity/Amer Politics (A),FA13,127,48,80.90%,93.60%,5.41,B+ (3.55),B (3.30)
"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),FA13,169,48,77.80%,75.60%,5.48,B+ (3.49),B+ (3.35)
"Smith, Glenn Chatmas",POLI 104I - Law&Politcs-Crts&Poli Controv (A),FA13,126,36,94.30%,94.30%,6.27,B+ (3.58),B+ (3.35)
"Stephens, Mattheus E",POLI 104M - Law and Sex (A),FA13,89,25,96.00%,100.00%,4.42,B+ (3.35),B+ (3.39)
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),FA13,225,102,90.10%,93.10%,5.89,B (3.29),B (3.01)
"Goldman, Harvey Stern",POLI 110A - Citiz & Saints:Plato-Augustine (A),FA13,34,13,100.00%,92.30%,5.27,B+ (3.46),B+ (3.33)
"Haines, Kyle",POLI 110DA - Freedom&Discipline: 20th C (A),FA13,38,23,91.30%,100.00%,6.33,B+ (3.45),B (3.15)
"Mackie, Gerald",POLI 110H - Democracy and Its Critics (A),FA13,23,3,66.70%,100.00%,5.17,B+ (3.67),B+ (3.66)
"Lejeune, John L",POLI 110K - Liberty and Equality (A),FA13,20,4,100.00%,100.00%,6.5,B (3.00),B (3.25)
"Ward, Alan",POLI 110T - Modern Political Ideologies (A),FA13,51,17,93.80%,87.50%,6.25,B (3.27),B (3.04)
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),FA13,458,135,99.20%,99.20%,3.91,A- (3.95),A- (3.94)
"Lakoff, Sanford A.",POLI 121 - Gov & Politics/Middle East (A),FA13,84,20,80.00%,80.00%,5,B+ (3.42),B+ (3.32)
"Feeley, Maureen Catherine",POLI 122 - Politics of Human Rights (A),FA13,131,33,100.00%,96.80%,5.1,B+ (3.55),B+ (3.32)
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),FA13,267,126,98.40%,96.80%,3.65,A- (3.72),B+ (3.61)
"Fisk, David Lee",POLI 137A - Compar Pol Parties/Interst Grp (A),FA13,17,7,100.00%,100.00%,6.1,B+ (3.40),N/A
"Gibson, Clark C",POLI 138D - Spec Topic/Comparatve Politics (B),FA13,23,6,100.00%,100.00%,8.1,B+ (3.40),B+ (3.67)
"Mares, David R",POLI 142L - Insurgency and Terrorism (A),FA13,105,30,80.00%,80.00%,5.4,B+ (3.62),B+ (3.55)
"Willoughby, Randy K",POLI 142M - US Foreign Policy/Reg Security (A),FA13,52,13,84.60%,76.90%,6.96,B+ (3.67),B+ (3.43)
"Ash, Konstantin",POLI 142Q - Cold War (A),FA13,41,19,93.80%,100.00%,5.63,A- (3.88),B (3.00)
"Fisk, David Lee",POLI 145C - Interntnl Reltn After Cold War (A),FA13,60,15,93.30%,100.00%,4.96,B+ (3.47),B (3.28)
"Wong, Tak Kei",POLI 150A - Politics of Immigration (A),FA13,140,62,100.00%,100.00%,4.66,A- (3.73),B+ (3.69)
"Levitt, Justin M",POLI 160AA - Introduction/Policy Analysis (A),FA13,95,35,63.60%,81.80%,4.92,B+ (3.33),B- (2.83)
"Erie, Steven P",POLI 191A - Senr Hon Sem:Frontier/POLI I (A),FA13,12,2,100.00%,100.00%,10.5,A (4.00),N/A
"Mares, David R",POLI 191A - Senr Hon Sem:Frontier/POLI I (A),FA13,12,1,100.00%,100.00%,10.5,A (4.00),N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),FA13,17,2,100.00%,100.00%,16.5,A (4.00),N/A
"Galderisi, Peter",POLI 30 - Political Inquiry (A),FA13,314,102,75.80%,94.90%,6.03,B+ (3.51),B+ (3.44)
"Strom, Kaare",POLI 87 - Freshman Seminar (A),FA13,16,12,90.90%,100.00%,3.5,N/A,N/A
"Kousser, Thad",POLI 102G - Spec Topics/American Politics (A),S213,13,1,100.00%,100.00%,4.5,A (4.00),N/A
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),S213,23,5,100.00%,100.00%,5.7,A (4.00),B+ (3.49)
"Ingram, James Warren",No CAPEs submitted,S213,5,0,N/A,N/A,N/A,N/A,N/A
"Madigan, Michael D",No CAPEs submitted,S213,9,0,N/A,N/A,N/A,N/A,N/A
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),S213,15,3,100.00%,100.00%,7.17,B+ (3.67),N/A
"Ward, Alan",POLI 110C - Politcl Thought/Kant-Nietzsche (A),S213,10,8,100.00%,100.00%,5.93,A- (3.75),N/A
"Forman-Barzilai, David",POLI 111B - Global Justice/Theory & Action (A),S213,8,1,100.00%,100.00%,14.5,A (4.00),N/A
"Forman-Barzilai, Fonna",POLI 119A - Specl Topics/Political Theory (A),S213,28,4,100.00%,100.00%,8.5,B+ (3.50),B+ (3.63)
"Forman-Barzilai, David",POLI 121B - Politics in Israel (A),S213,18,4,100.00%,100.00%,5,A- (3.75),N/A
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),S213,23,5,100.00%,100.00%,4.1,B+ (3.67),B+ (3.53)
"Desposato, Scott",POLI 134D - Topics/Latin American Politics (A),S213,18,4,100.00%,100.00%,7.5,B+ (3.50),N/A
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),S213,138,15,100.00%,100.00%,4.35,A (4.00),A- (3.81)
"Chowdhury, Rumman",No CAPEs submitted,S213,10,0,N/A,N/A,N/A,N/A,N/A
"Schneider, Christina",POLI 151 - International Organizations (A),S213,18,4,100.00%,100.00%,6,A (4.00),N/A
"Cotkin, Aaron Benjamin",POLI 28 - Ethics And Society II (A),S213,53,6,100.00%,83.30%,6.83,B+ (3.33),B (3.24)
"Lejeune, John L",POLI 28 - Ethics And Society II (A),S213,64,6,83.30%,66.70%,6.83,B+ (3.33),B (3.24)
"Desposato, Scott",POLI 30 - Political Inquiry (A),S213,19,2,100.00%,100.00%,6.5,B+ (3.50),N/A
"Levitt, Justin M",POLI 10 - Intro/Poli Sci:Amer Politics (A),S113,13,7,100.00%,100.00%,6.21,B+ (3.50),N/A
"Galderisi, Peter",POLI 100C - American Political Parties (A),S113,20,4,100.00%,100.00%,4.5,A- (3.75),B- (2.91)
"Nielson, Lindsay","POLI 100DA - Voting,Campaigning & Elections (A)",S113,7,2,100.00%,100.00%,5.5,A (4.00),N/A
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),S113,15,2,100.00%,100.00%,2.5,A (4.00),N/A
"Visalvanich, Neil",POLI 100H - Race & Ethnicity/Amer Politics (A),S113,20,7,85.70%,85.70%,6.21,B+ (3.33),B+ (3.47)
"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),S113,22,2,100.00%,100.00%,3.5,A (4.00),B (3.27)
"Smith, Glenn Chatmas",POLI 104B - Civil Liberties-Fundmntl Rghts (A),S113,22,4,100.00%,100.00%,10.5,A (4.00),B (3.26)
"Forman-Barzilai, David",POLI 110T - Modern Political Ideologies (A),S113,12,3,100.00%,100.00%,4.5,A (4.00),N/A
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),S113,161,30,100.00%,100.00%,4.91,A- (3.93),A- (3.83)
"Forman-Barzilai, David",POLI 119A - Specl Topics/Political Theory (A),S113,13,2,100.00%,100.00%,4.5,B (3.00),N/A
"Becker, Megan L",POLI 12 - Intro/Poli Sci:Int'l Relations (A),S113,19,7,100.00%,100.00%,5.83,B+ (3.67),N/A
"Fisk, David Lee",POLI 120B - The German Political System (A),S113,14,2,100.00%,100.00%,4.5,A (4.00),N/A
"Timmins, Graham",POLI 120H - European Integration (A),S113,18,5,100.00%,100.00%,5.3,A (4.00),N/A
"Cotkin, Aaron Benjamin",POLI 13 - Power and Justice (A),S113,12,5,100.00%,100.00%,5.83,B+ (3.67),N/A
"Timmins, Graham",POLI 130AA - The Soviet Successor States (A),S113,14,4,100.00%,100.00%,6.5,B (3.25),N/A
"Tyner, Adam B",POLI 131C - The Chinese Revolution (A),S113,13,5,80.00%,80.00%,6.5,B+ (3.33),N/A
"Tiwari, Devesh K",POLI 133D - Poli Instit/E. Asian Countries (A),S113,14,2,50.00%,100.00%,8.5,A (4.00),N/A
"Cunow, Saul F",POLI 134AA - Compar Politics/Latin America (A),S113,9,8,87.50%,100.00%,5.75,A- (3.75),N/A
"Gartzke, Erik",POLI 142A - United States Foreign Policy (A),S113,23,5,80.00%,100.00%,6.1,A- (3.80),B+ (3.31)
"Mehta, Rupal Naresh",POLI 142I - National & Internatnl Security (A),S113,11,2,100.00%,100.00%,4.5,A (4.00),N/A
"Rivera, Michael U",POLI 162 - Environmental Policy (A),S113,27,5,100.00%,100.00%,6.5,A- (3.80),A- (3.94)
"Hill, Seth J",POLI 10 - Intro/Poli Sci:Amer Politics (A),SP13,134,35,85.70%,94.30%,4.04,A- (3.76),B (3.12)
"Abrajano, Marisa",POLI 100H - Race & Ethnicity/Amer Politics (A),SP13,9,1,100.00%,100.00%,2.5,N/A,N/A
"Galderisi, Peter",POLI 102C - American Political Development (A),SP13,118,25,91.70%,95.80%,5.58,B+ (3.48),B- (2.99)
"Fletcher, Nathan",POLI 102G - Spec Topics/American Politics (A),SP13,151,40,89.70%,89.70%,4.39,A- (3.80),B+ (3.38)
"Galderisi, Peter",POLI 102G - Spec Topics/American Politics (B),SP13,72,21,90.50%,100.00%,5.64,B+ (3.68),B+ (3.31)
"Ingram, James Warren",POLI 103B - Politics & Policymaking/L.A. (A),SP13,67,15,76.90%,84.60%,5.17,A- (3.82),B+ (3.65)
"Stephens, Mattheus E",POLI 104N - Race and Law (A),SP13,92,24,78.30%,82.60%,5.98,B+ (3.30),B (3.23)
"Strong, Tracy B",POLI 112C - Political Thry&Artistic Vision (A),SP13,44,10,100.00%,100.00%,6.72,B (3.11),B (3.18)
"Feeley, Maureen Catherine",POLI 115A - Gender And Politics (A),SP13,187,50,91.80%,95.90%,5.19,B+ (3.43),B+ (3.36)
"Buckinx, Barbara C",POLI 119A - Specl Topics/Political Theory (A),SP13,40,7,85.70%,100.00%,3.36,B+ (3.50),B+ (3.68)
"Lake, David A",POLI 12 - Intro/Poli Sci:Int'l Relations (A),SP13,150,51,92.20%,96.10%,3.93,B+ (3.52),B (3.12)
"Fisk, David Lee",POLI 120H - European Integration (A),SP13,87,22,100.00%,100.00%,4.3,B+ (3.32),B+ (3.39)
"Adida, Claire",POLI 120N - Contention & Conflict/Africa (A),SP13,58,25,84.00%,88.00%,5.62,B (3.18),B- (2.79)
"Nichter, Simeon C",POLI 127 - Politics/Developing Countries (A),SP13,41,16,100.00%,100.00%,4.88,B+ (3.50),B (3.21)
"Lewis Hinman, Virginia",POLI 13 - Power and Justice (A),SP13,129,25,83.30%,45.80%,3.92,B+ (3.54),B+ (3.52)
"Hoston, Germaine",POLI 131C - The Chinese Revolution (A),SP13,31,11,54.50%,81.80%,5.95,B (3.22),B (3.08)
"Tiwari, Devesh K",POLI 133D - Poli Instit/E. Asian Countries (A),SP13,52,18,82.40%,88.20%,3.91,B (3.18),B (3.04)
"You, Jong-Sung",POLI 133J - Korean Politics (A),SP13,67,14,92.90%,78.60%,4.36,A- (3.83),B+ (3.46)
"Magagna, Victor Valentine",POLI 136 - Religion and Politics (A),SP13,442,98,100.00%,100.00%,3.5,A- (3.96),A- (3.93)
"Coyle, James J.",POLI 142A - United States Foreign Policy (A),SP13,126,24,79.20%,79.20%,4.76,B+ (3.35),B- (2.94)
"Willoughby, Randy K",POLI 142I - National & Internatnl Security (A),SP13,52,11,80.00%,80.00%,9.17,B (3.20),B- (2.94)
"Slantchev, Branislav",POLI 142J - National Security Strategy (A),SP13,79,14,92.30%,92.30%,6.04,B+ (3.33),B- (2.98)
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),SP13,462,98,99.00%,99.00%,2.98,A- (3.99),A- (3.93)
"Comisso, Ellen T.",POLI 142Q - Cold War (A),SP13,21,5,80.00%,100.00%,6.9,B+ (3.40),B (3.07)
"Schneider, Christina",POLI 144 - International Political Econmy (A),SP13,100,31,96.80%,96.80%,4.83,B (3.27),B (3.04)
"Smith, Peter H",POLI 146A - US & Latin Amer:Pol&Econ Rel (A),SP13,111,26,80.80%,84.60%,6.04,B+ (3.44),C+ (2.57)
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),SP13,13,1,100.00%,100.00%,20.5,A (4.00),N/A
"Hill, Seth J",POLI 10 - Intro/Poli Sci:Amer Politics (A),WI13,170,65,84.40%,89.10%,4.69,B+ (3.53),B (3.12)
"Jacobson, Gary Charles",POLI 100B - The U. S. Congress (A),WI13,44,10,80.00%,80.00%,5.5,B+ (3.50),B- (2.81)
"Galderisi, Peter",POLI 100C - American Political Parties (A),WI13,155,47,89.10%,95.70%,5.79,B+ (3.69),B (3.21)
"Ingram, James Warren",POLI 102E - Urban Politics (A),WI13,55,17,64.70%,76.50%,5.56,B+ (3.41),B+ (3.46)
"Fletcher, Nathan",POLI 103A - Calif Government & Politics (A),WI13,144,40,92.50%,95.00%,4.09,B+ (3.66),B (3.14)
"Kousser, Thad",POLI 103A - Calif Government & Politics (A),WI13,144,43,92.90%,100.00%,4.11,B+ (3.64),B (3.14)
"Madigan, Laurie Anne",POLI 103C - Poli. & Policymaking/San Diego (A),WI13,17,4,100.00%,100.00%,3.5,B+ (3.50),N/A
"Madigan, Michael D",POLI 103C - Poli. & Policymaking/San Diego (A),WI13,17,4,100.00%,100.00%,5.5,B+ (3.50),N/A
"Smith, Glenn Chatmas",POLI 104B - Civil Liberties-Fundmntl Rghts (A),WI13,212,64,93.70%,88.90%,5.42,B+ (3.53),B+ (3.41)
"Matthews Luxon, Emily Olivia",POLI 11 - Intro/Poli Sci:Compar Politics (A),WI13,61,48,93.80%,93.80%,4.46,B+ (3.66),B+ (3.48)
"Strong, Tracy B","POLI 110B - Sovereigns,Subj & Modern State (A)",WI13,38,11,63.60%,81.80%,4.5,B+ (3.55),B (3.28)
"Barrett, Richard A",POLI 110EC - Amer. Poli.Thought/Cont Debate (A),WI13,60,16,62.50%,62.50%,6.38,B (3.13),B (3.12)
"Hoston, Germaine",POLI 114B - Marxist Political Thought (A),WI13,23,20,95.00%,85.00%,7.2,B+ (3.68),A- (3.79)
"Gartzke, Erik",POLI 12 - Intro/Poli Sci:Int'l Relations (A),WI13,154,73,88.90%,81.90%,4.67,B+ (3.59),B+ (3.48)
"Magagna, Victor Valentine",POLI 120A - Pol Develop of Western Europe (A),WI13,470,146,95.20%,98.60%,3.71,A- (3.98),A- (3.96)
"Chandler, William M.",POLI 120C - Politics In France (A),WI13,91,29,78.60%,75.00%,3.64,B+ (3.63),B+ (3.33)
"Strom, Kaare",POLI 120E - Scandinavian Politics (A),WI13,29,9,100.00%,100.00%,5.17,B+ (3.67),B (3.15)
"Chandler, William M.",POLI 120I - Politics in Italy (A),WI13,104,25,84.00%,88.00%,4.9,B+ (3.52),B (3.18)
"Comisso, Ellen T.",POLI 126AB - Politics&Econ/CntrlEast Europe (A),WI13,32,8,62.50%,62.50%,6,A- (3.71),B (3.01)
"Feeley, Maureen Catherine",POLI 127 - Politics/Developing Countries (A),WI13,231,75,94.60%,95.90%,4.85,B+ (3.61),B+ (3.39)
"Hoston, Germaine",POLI 130AD - Politics of Russian Revolution (A),WI13,11,8,75.00%,75.00%,9.25,B+ (3.57),N/A
"Strom, Kaare",POLI 138D - Spec Topic/Comparatve Politics (A),WI13,51,22,90.00%,90.00%,5.66,B+ (3.55),B+ (3.43)
"Ostwald, Kai",POLI 138D - Spec Topic/Comparatve Politics (B),WI13,48,25,95.70%,95.70%,6.59,B+ (3.67),B+ (3.48)
"Schuler, Paul J",POLI 138D - Spec Topic/Comparatve Politics (B),WI13,48,18,100.00%,94.40%,5.61,A- (3.71),B+ (3.48)
"Mares, David R",POLI 142L - Insurgency and Terrorism (A),WI13,110,31,93.30%,90.00%,5.14,B+ (3.69),B (3.28)
"Slantchev, Branislav",POLI 143A - War and Society (A),WI13,92,30,55.20%,48.30%,5.53,B (3.04),C+ (2.70)
"Mares, David R",POLI 145A - International Politics & Drugs (A),WI13,154,56,94.60%,91.10%,5.55,B+ (3.64),B (3.30)
"Wong, Tak Kei",POLI 150A - Politics of Immigration (A),WI13,113,44,97.70%,93.20%,5.8,B+ (3.52),B+ (3.33)
"Gartzke, Erik",POLI 154 - Spec Topic/Internatnl Relation (A),WI13,96,32,80.60%,93.50%,6.5,B+ (3.52),B+ (3.31)
"Fowler, James",POLI 191B - Senr Hon Sem:Frontier/POLI II (A),WI13,11,3,100.00%,100.00%,10.5,A (4.00),N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),WI13,21,1,0.00%,0.00%,2.5,A (4.00),B+ (3.61)
"Galderisi, Peter",POLI 30 - Political Inquiry (A),WI13,199,69,60.60%,89.40%,5.08,B (3.23),B (3.24)
"Smith, Glenn Chatmas",POLI 40 - Introduction to Law & Society (A),WI13,52,15,85.70%,78.60%,3.5,B (3.27),B+ (3.42)
"Waugh, Andrew Scott",POLI 100B - The U. S. Congress (A),FA12,91,36,76.50%,82.40%,6.68,B (3.18),B (3.02)
"Popkin, Samuel L.","POLI 100DA - Voting,Campaigning & Elections (A)",FA12,76,29,73.90%,73.90%,5.54,B+ (3.38),B (3.19)
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),FA12,128,43,81.10%,94.60%,4.77,B+ (3.56),B (3.23)
"Hajnal, Zoltan Lloyd",POLI 100H - Race & Ethnicity/Amer Politics (A),FA12,120,37,90.90%,93.90%,5.44,A- (3.71),B (3.19)
"Nunnari, Salvatore",POLI 100T - Business and Politics (A),FA12,38,24,100.00%,100.00%,4.83,B+ (3.57),B+ (3.68)
"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),FA12,205,55,88.50%,92.30%,6.15,B+ (3.43),B+ (3.33)
"Smith, Glenn Chatmas",POLI 104D - Judicial Politics (A),FA12,185,48,90.90%,86.40%,5.17,B+ (3.52),B (3.27)
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),FA12,222,90,81.20%,75.30%,5.44,B (3.23),B- (2.92)
"Goldman, Harvey Stern",POLI 110A - Citiz & Saints:Plato-Augustine (A),FA12,71,26,96.00%,84.00%,6.02,B+ (3.54),B (3.16)
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),FA12,445,121,98.10%,99.10%,3.73,A- (3.99),A- (3.97)
"Forman-Barzilai, Fonna",POLI 119A - Specl Topics/Political Theory (A),FA12,28,9,100.00%,100.00%,8.28,A- (3.88),B+ (3.37)
"Mackie, Gerald",POLI 119A - Specl Topics/Political Theory (B),FA12,41,11,87.50%,87.50%,5,A- (3.86),B+ (3.56)
"Lakoff, Sanford A.",POLI 121 - Gov & Politics/Middle East (A),FA12,84,30,82.80%,65.50%,4.43,B+ (3.34),B (3.29)
"Feeley, Maureen Catherine",POLI 122 - Politics of Human Rights (A),FA12,68,27,96.20%,96.20%,5.96,A- (3.72),B+ (3.58)
"Matthews Luxon, Emily Olivia",POLI 125A - Communities & the Environment (A),FA12,109,43,95.20%,95.20%,5.6,A- (3.80),B+ (3.50)
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),FA12,270,102,94.80%,96.90%,4.06,B+ (3.69),B+ (3.56)
"Saiegh, Sebastian",POLI 134D - Topics/Latin American Politics (A),FA12,47,12,75.00%,75.00%,5.05,B+ (3.33),B+ (3.35)
"Fisk, David Lee",POLI 137A - Compar Pol Parties/Interst Grp (A),FA12,41,14,83.30%,91.70%,4.83,B+ (3.64),B (3.29)
"Willoughby, Randy K",POLI 142M - US Foreign Policy/Reg Security (A),FA12,121,45,78.60%,73.80%,6.74,B+ (3.31),B- (2.90)
"Fisk, David Lee",POLI 145C - Interntnl Reltn After Cold War (A),FA12,141,42,97.40%,100.00%,5.42,B+ (3.49),B (3.03)
"Gartzke, Erik",POLI 154 - Spec Topic/Internatnl Relation (A),FA12,76,17,76.50%,94.10%,5.91,B+ (3.60),B (3.12)
"Hajnal, Zoltan Lloyd",POLI 160AA - Introduction/Policy Analysis (A),FA12,140,50,81.30%,93.80%,4.25,B+ (3.42),B+ (3.41)
"Saiegh, Sebastian",POLI 163 - Analyzing Politics (A),FA12,30,7,85.70%,100.00%,3.64,A- (3.71),B+ (3.42)
"Fowler, James",POLI 191A - Senr Hon Sem:Frontier/POLI I (A),FA12,13,4,100.00%,100.00%,9.5,A (4.00),N/A
"Mackie, Gerald",POLI 191A - Senr Hon Sem:Frontier/POLI I (A),FA12,13,3,100.00%,100.00%,11.17,A (4.00),N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),FA12,23,3,100.00%,100.00%,0.5,A (4.00),B+ (3.46)
"Comisso, Ellen T.",POLI 28 - Ethics And Society II (A),FA12,132,47,61.40%,72.70%,3.64,B (3.17),B+ (3.31)
"Desposato, Scott",POLI 30 - Political Inquiry (A),FA12,162,60,49.10%,52.60%,7.34,B- (2.94),C+ (2.69)
"Strom, Kaare",POLI 87 - Freshman Seminar (A),FA12,15,6,100.00%,100.00%,2.83,B+ (3.50),N/A
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),S212,18,5,100.00%,100.00%,7.7,B+ (3.60),N/A
"Abrajano, Marisa",POLI 100H - Race & Ethnicity/Amer Politics (A),S212,31,6,66.70%,83.30%,7.5,B+ (3.60),B (3.12)
"Galderisi, Peter",POLI 102C - American Political Development (B),S212,10,3,100.00%,100.00%,9.17,B+ (3.67),N/A
"Madigan, Laurie Anne",POLI 103C - Poli. & Policymaking/San Diego (A),S212,14,2,100.00%,100.00%,2.5,A (4.00),N/A
"Madigan, Michael D",POLI 103C - Poli. & Policymaking/San Diego (A),S212,14,2,100.00%,100.00%,2.5,A (4.00),N/A
"Ostwald, Kai",POLI 108 - Politics of Multiculturalism (A),S212,9,4,75.00%,100.00%,5.5,A- (3.75),N/A
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),S212,23,7,100.00%,100.00%,9.93,B+ (3.60),B- (2.97)
"Forman-Barzilai, David",POLI 110T - Modern Political Ideologies (A),S212,22,8,100.00%,100.00%,8.5,A (4.00),B+ (3.54)
"Timmins, Graham",POLI 120D - Germany: Division (A),S212,14,4,100.00%,100.00%,9.5,B (3.00),N/A
"Timmins, Graham",POLI 120H - European Integration (A),S212,16,7,100.00%,100.00%,9.36,B (3.29),N/A
"Forman-Barzilai, David",POLI 121B - Politics in Israel (A),S212,16,3,100.00%,66.70%,2.5,A (4.00),N/A
"Matthews Luxon, Emily Olivia",POLI 125A - Communities & the Environment (A),S212,8,8,100.00%,100.00%,6.5,B+ (3.50),N/A
"Oliver, Steven Matthew",POLI 130B - Politics/People's Rep of China (A),S212,14,1,100.00%,100.00%,6.5,A (4.00),N/A
"Smith, Daniel Markham",POLI 133A - Japanese Pol:Devlpmnt Perspctv (A),S212,14,4,100.00%,100.00%,7,B+ (3.67),N/A
"Cantu, Francisco A",POLI 134B - Politics In Mexico (A),S212,20,7,85.70%,100.00%,9.36,B+ (3.43),B+ (3.43)
"Desposato, Scott",POLI 134D - Topics/Latin American Politics (A),S212,27,9,100.00%,100.00%,4.94,A- (3.89),B+ (3.40)
"Strom, Kaare",POLI 138D - Spec Topic/Comparatve Politics (A),S212,15,1,100.00%,100.00%,8.5,A (4.00),N/A
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),S212,148,26,100.00%,100.00%,6.88,A- (3.96),A- (3.94)
"Jablonski, Ryan S",POLI 144D - Intl Politicl Econmy: Money (A),S212,14,2,100.00%,100.00%,4.5,A (4.00),N/A
"Mark, Jonathan N",POLI 145C - Interntnl Reltn After Cold War (A),S212,11,8,100.00%,87.50%,10,B+ (3.50),N/A
"Cornelius, Wayne A",POLI 150A - Politics of Immigration (A),S212,20,3,100.00%,66.70%,7.83,B (3.00),A- (3.78)
"Rickless, Samuel Charles",POLI 27 - Ethics And Society (A),S212,72,20,60.00%,50.00%,6.4,B- (2.75),N/A
"Rickless, Samuel Charles",POLI 27 - Ethics And Society (A),S212,65,19,68.40%,57.90%,9.55,B- (2.95),N/A
"Desposato, Scott",POLI 30 - Political Inquiry (A),S212,15,5,100.00%,100.00%,9.7,B (3.00),N/A
"Childers, Matthew A.",POLI 10 - Intro/Poli Sci:Amer Politics (A),S112,24,5,80.00%,80.00%,5.7,B+ (3.60),B+ (3.47)
"Hassell, Hans J","POLI 100DA - Voting,Campaigning & Elections (A)",S112,18,4,100.00%,100.00%,5,B+ (3.67),B (3.20)
"Ingram, James Warren",POLI 102E - Urban Politics (A),S112,5,3,66.70%,66.70%,9.17,A (4.00),N/A
"Kousser, Thad",POLI 102G - Spec Topics/American Politics (A),S112,21,9,100.00%,100.00%,6.06,A- (3.75),A- (3.76)
