Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),SP14,42,18,83.30%,77.80%,4.72,B+ (3.38),B (3.09)
"Christenfeld, Nicholas",PSYC 192 - Senior Seminar in Psychology (A),SP14,8,3,66.70%,100.00%,1.5,N/A,N/A
"Rickard, Timothy C.",PSYC 193 - Topics in Psychology (A),SP14,13,3,100.00%,100.00%,3.83,A (4.00),N/A
"Carver, Leslie J.",PSYC 193 - Topics in Psychology (B),SP14,6,3,100.00%,100.00%,2.5,A (4.00),N/A
"Heyman, Gail D.",PSYC 193 - Topics in Psychology (C),SP14,5,2,100.00%,100.00%,4.5,A (4.00),N/A
"Beck-Ellsworth, Danielle Julia",PSYC 6 - General Psychology: Social (A),SP14,387,155,93.40%,85.50%,3.76,B+ (3.46),B- (2.96)
"Blumenthal, Emily Jeanne",PSYC 60 - Introduction to Statistics (A),SP14,198,87,81.20%,83.50%,5.34,B (3.22),B (3.13)
"Dooley, Kevin D.",PSYC 60 - Introduction to Statistics (B),SP14,260,152,93.90%,95.20%,4.29,A- (3.70),B+ (3.55)
"Christenfeld, Nicholas",PSYC 87 - Freshman Seminar (A),SP14,8,4,75.00%,75.00%,1.17,N/A,N/A
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),SP14,11,5,100.00%,100.00%,0.5,A (4.00),N/A
"Depp, Colin A",No CAPEs submitted,SP14,1,0,N/A,N/A,N/A,N/A,N/A
"Vul, Edward",No CAPEs submitted,SP14,1,0,N/A,N/A,N/A,N/A,N/A
"Anstis, Stuart",PSYC 1 - Psychology (A),WI14,299,146,83.80%,83.80%,3.77,B (3.30),B- (2.77)
"Barner, David A.",PSYC 101 - Intro/Developmental Psychology (A),WI14,244,100,92.60%,96.80%,4.85,B+ (3.67),B+ (3.40)
"Anstis, Stuart",PSYC 102 - Intro/Sensation & Perception (A),WI14,68,27,92.30%,96.20%,5.46,B+ (3.41),B (3.11)
"Gentner, Tim",PSYC 103 - Intro/Principles of Behavior (A),WI14,151,62,66.10%,87.50%,4.54,B (3.15),B- (2.83)
"Wanic, Rebekah Amelie",PSYC 104 - Introduction/Social Psychology (A),WI14,277,117,96.50%,95.70%,4.86,B+ (3.39),B (3.19)
"Dobkins, Karen R.",PSYC 106 - Introduction/Physiological Psy (A),WI14,313,122,86.70%,93.30%,5.14,B+ (3.42),B (3.09)
"Pulido, Carmen",PSYC 107 - Lab/Substance Abuse Research (A),WI14,30,11,90.90%,100.00%,5.59,A- (3.90),A- (3.96)
"Aron, Adam",PSYC 108 - Intro/Cognitive Neuroscience (A),WI14,42,17,80.00%,86.70%,5.5,B- (2.73),B- (2.94)
"Heyman, Gail D.",PSYC 110 - Junior Honors Research Seminar (A),WI14,25,11,100.00%,100.00%,5.23,A- (3.89),A- (3.91)
"Kleinman, Daniel Gregory",PSYC 111A - Research Methods I (A),WI14,26,24,87.50%,95.80%,8.83,B+ (3.43),B+ (3.41)
"Pashler, Harold E",PSYC 115 - Laboratory/Cognitve Psychology (A),WI14,16,7,100.00%,100.00%,4.5,A (4.00),A- (3.73)
"Kennelly, Arthur Edwin",PSYC 120 - Learning and Motivation (A),WI14,30,6,66.70%,100.00%,8.17,B (3.17),B (3.28)
"Meyer, Stephen F",PSYC 120 - Learning and Motivation (A),WI14,30,6,66.70%,66.70%,8.17,B (3.17),B (3.28)
"Kennelly, Arthur Edwin",PSYC 121 - Laboratory/Operant Psychology (A),WI14,31,6,100.00%,100.00%,3.83,B+ (3.67),B (3.20)
"Meyer, Stephen F",PSYC 121 - Laboratory/Operant Psychology (A),WI14,31,6,100.00%,80.00%,4.1,B+ (3.60),B (3.20)
"Pulido, Carmen",PSYC 124 - Introductn/Clinical Psychology (A),WI14,111,38,86.80%,86.80%,3.71,A- (3.84),B+ (3.48)
"Rose, Fred E.",PSYC 125 - Clin Neuropsychology & Assess (A),WI14,48,17,93.80%,93.80%,4.88,B+ (3.31),C+ (2.66)
"Rayner, Keith",PSYC 128 - Psychology of Reading (A),WI14,22,14,78.60%,85.70%,6.07,B+ (3.64),B+ (3.54)
"Christenfeld, Nicholas",PSYC 130 - Delay of Gratification (A),WI14,24,12,91.70%,100.00%,4.5,A- (3.88),B+ (3.47)
"Miller, Arianne E.",PSYC 134 - Eating Disorders (A),WI14,249,221,98.60%,98.20%,4.15,B+ (3.67),B+ (3.51)
"Serences, John Thomas",PSYC 150 - Cogntve Neuroscience of Vision (A),WI14,29,22,95.50%,95.50%,4.79,A- (3.73),A- (3.79)
"Pashler, Harold E",PSYC 161 - Intro/Engineering Psychology (A),WI14,57,21,72.20%,61.10%,5.17,B- (2.94),B (3.20)
"Wanic, Rebekah Amelie",PSYC 178 - Industrial Organizational Psyc (A),WI14,155,73,80.00%,91.40%,4.35,B (3.29),B (3.02)
"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),WI14,180,56,86.00%,72.00%,4.17,B+ (3.39),B (3.11)
"Sammartino, Jonathan",PSYC 182 - Illusions and the Brain (A),WI14,211,186,90.80%,97.30%,4.49,B+ (3.36),B (3.13)
"Koob, George F",PSYC 188 - Impulse Control Disorders (A),WI14,296,129,96.80%,96.80%,4.2,B+ (3.62),B (3.22)
"Dooley, Kevin D.",PSYC 193 - Topics in Psychology (A),WI14,279,121,88.90%,87.20%,4.55,B+ (3.65),A- (3.88)
"Whitfield, Timothy W.",PSYC 2 - Gen Psych:Biological Foundatns (A),WI14,306,164,91.30%,98.10%,4.06,B+ (3.49),B- (2.83)
"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),WI14,243,118,87.20%,93.20%,4.86,B+ (3.42),B (3.06)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (B),WI14,201,83,84.00%,85.20%,4.86,B+ (3.46),C+ (2.43)
"Blumenthal, Emily Jeanne",PSYC 7 - Gen Psych:Developmental Fndtns (A),WI14,175,87,89.00%,81.70%,3.71,B+ (3.65),B+ (3.62)
"Heyman, Gail D.",PSYC 90 - Undergraduate Seminar (A),WI14,14,10,100.00%,100.00%,0.5,A (4.00),N/A
"Vul, Edward",No CAPEs submitted,WI14,1,0,N/A,N/A,N/A,N/A,N/A
"Whitfield, Timothy W.",PSYC 1 - Psychology (A),FA13,315,140,95.60%,98.50%,4.04,B+ (3.69),B (3.11)
"Heyman, Gail D.",PSYC 101 - Intro/Developmental Psychology (A),FA13,318,154,96.60%,95.90%,5.76,B+ (3.56),B+ (3.35)
"Sammartino, Jonathan",PSYC 102 - Intro/Sensation & Perception (A),FA13,186,166,90.30%,97.00%,4.77,B+ (3.48),B (3.16)
"Larsen, Britta Ann",PSYC 104 - Introduction/Social Psychology (A),FA13,194,82,97.40%,84.20%,4.23,B+ (3.44),B (3.04)
"Lowe, Angela Beth",PSYC 105 - Introduction/Cognitive Psych (A),FA13,266,115,91.80%,92.70%,5.07,B+ (3.52),B (3.05)
"Pulido, Carmen",PSYC 107 - Lab/Substance Abuse Research (A),FA13,23,14,100.00%,100.00%,7.12,A (4.00),A- (3.90)
"Bajic, Daniel Andrew",PSYC 117 - Psyc Project Lab (A),FA13,25,12,100.00%,100.00%,2.68,A (4.00),A- (3.98)
"Aron, Adam",PSYC 123 - Cognitive Control/Frontal Lobe (A),FA13,9,9,100.00%,88.90%,6.94,A- (3.75),N/A
"Golden, Susan S.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA13,24,7,100.00%,100.00%,7.7,B- (2.83),B- (2.79)
"Gorman, Michael R.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA13,29,8,100.00%,100.00%,7.17,B- (2.71),B- (2.79)
"Miller, Arianne E.",PSYC 134 - Eating Disorders (A),FA13,281,247,97.10%,97.10%,4.21,B+ (3.46),B (3.26)
"Dooley, Kevin P",PSYC 138 - Sound And Music Perception (A),FA13,42,36,94.40%,100.00%,3.72,A- (3.74),A- (3.85)
"Mac Leod, Donald I.",PSYC 141 - Evolution and Human Nature (A),FA13,9,2,100.00%,100.00%,6.5,C+ (2.50),N/A
"Rayner, Keith",PSYC 145 - Psychology of Language (A),FA13,40,26,75.00%,70.80%,6.15,B (3.13),B- (2.75)
"Schotter, Elizabeth Roye",PSYC 145 - Psychology of Language (A),FA13,50,25,70.80%,87.50%,6.15,B (3.17),B- (2.75)
"Hicks, Catherine Mary",PSYC 152 - Conceptions of Intelligence (A),FA13,93,51,92.20%,96.10%,4.88,B+ (3.65),B (3.24)
"Beck-Ellsworth, Danielle Julia",PSYC 154 - Behavior Modification (A),FA13,155,58,91.40%,91.40%,5.09,B+ (3.40),B- (2.92)
"Wanic, Rebekah Amelie",PSYC 155 - Social Psychology and Medicine (A),FA13,113,37,88.90%,88.90%,4.09,B+ (3.61),B+ (3.50)
"Raiewski, Evan Eric",PSYC 156 - Cognitive Development/Infancy (A),FA13,78,20,75.00%,60.00%,3.5,B+ (3.55),B (3.01)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),FA13,281,129,93.80%,97.70%,5.24,B+ (3.33),B- (2.86)
"Wanic, Rebekah Amelie",PSYC 164 - Criminology (A),FA13,223,80,94.90%,97.40%,4.29,B+ (3.51),B+ (3.44)
"Koob, George F","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",FA13,348,129,93.50%,96.00%,5.75,B+ (3.32),C+ (2.68)
"Beck-Ellsworth, Danielle Julia",PSYC 180 - Adolescence (A),FA13,270,105,95.20%,93.30%,4.62,B+ (3.49),B (3.07)
"Higgins, Emily Catherine",PSYC 3 - Gen Psych:Cognitive Foundatns (A),FA13,354,184,91.80%,81.90%,4.54,B+ (3.53),B+ (3.46)
"Dooley, Kevin P",PSYC 4 - General Psychology: Behavioral (A),FA13,334,194,89.10%,90.60%,4.74,B+ (3.51),B (3.09)
"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (A),FA13,241,115,89.00%,94.50%,5,B+ (3.35),B (3.08)
"Raiewski, Evan Eric",PSYC 60 - Introduction to Statistics (B),FA13,230,100,71.40%,64.30%,5.35,B (3.26),B- (2.81)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),FA13,26,18,100.00%,94.40%,0.5,A (4.00),N/A
"Harrison, Elizabeth Mary",PSYC 1 - Psychology (A),S213,70,14,100.00%,100.00%,5.07,B+ (3.58),B (3.01)
"Lowe, Angela Beth",PSYC 105 - Introduction/Cognitive Psych (A),S213,55,17,100.00%,100.00%,5.68,B+ (3.59),B (3.05)
"Gorman, Michael R.",PSYC 106 - Introduction/Physiological Psy (A),S213,34,5,100.00%,80.00%,6.9,B (3.00),B- (2.70)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),S213,26,6,80.00%,100.00%,4.1,A- (3.80),A- (3.97)
"Pulido, Carmen",PSYC 124 - Introductn/Clinical Psychology (A),S213,21,5,100.00%,100.00%,3.5,A (4.00),A- (3.91)
"Christenfeld, Nicholas",PSYC 139 - The Social Psychology of Sport (A),S213,33,7,71.40%,71.40%,3.64,B (3.00),B (3.07)
"Fantino, Edmund J.",PSYC 143 - Control & Analysis/Human Behav (A),S213,27,5,100.00%,100.00%,9.3,A (4.00),B (3.24)
"Wixted, John T",PSYC 144 - Memory and Amnesia (A),S213,44,11,100.00%,100.00%,4.5,A- (3.70),B- (2.82)
"Sullivan, Jessica Lynn",PSYC 145 - Psychology of Language (A),S213,11,3,100.00%,100.00%,3.83,B+ (3.67),N/A
"Peterzell, David",PSYC 154 - Behavior Modification (A),S213,43,13,91.70%,91.70%,4.67,A- (3.70),B (3.11)
"Christenfeld, Nicholas",PSYC 157 - Happiness (A),S213,31,5,80.00%,100.00%,8.5,B (3.00),B+ (3.42)
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),S213,109,78,100.00%,100.00%,6.08,B+ (3.48),B- (2.99)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),S213,25,4,100.00%,100.00%,5,A- (3.75),B (3.18)
"Claffey, Michael",PSYC 170 - Intro to Cognitive Neuropsych (A),S213,10,3,100.00%,100.00%,5.83,A (4.00),N/A
"Carmack, Stephanie A",PSYC 171 - Neurobiology-Learning & Memory (A),S213,10,2,100.00%,100.00%,5.5,A (4.00),N/A
"Stolarz-Fantino, Stephanie",PSYC 173 - Psychology of Food & Behavior (A),S213,23,3,100.00%,100.00%,3.5,A (4.00),B (3.12)
"Sweet, Monica Ann",PSYC 180 - Adolescence (A),S213,33,5,80.00%,80.00%,8.1,B+ (3.60),B (3.28)
"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),S213,58,8,100.00%,100.00%,7.25,B+ (3.57),B (3.29)
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),S213,30,4,100.00%,100.00%,3.5,A- (3.75),B (3.21)
"Albright, Thomas D",PSYC 2 - Gen Psych:Biological Foundatns (A),S213,56,13,100.00%,90.90%,5.7,B+ (3.43),B- (2.74)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),S213,68,15,85.70%,85.70%,5.79,B+ (3.64),C+ (2.67)
"Vanderbilt, Kimberly E.",PSYC 101 - Intro/Developmental Psychology (A),S113,70,22,100.00%,100.00%,5.86,B+ (3.50),B (3.12)
"Case, Laura K",PSYC 102 - Intro/Sensation & Perception (A),S113,25,19,73.70%,94.70%,5.28,B (3.29),B- (2.95)
"Leavitt, Jonathan D",PSYC 104 - Introduction/Social Psychology (A),S113,37,12,90.90%,81.80%,6.32,B- (2.90),B (3.04)
"Gorman, Michael R.",PSYC 132 - Hormones and Behavior (A),S113,20,3,100.00%,100.00%,8.5,B (3.00),B+ (3.56)
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),S113,95,27,100.00%,96.20%,6.04,B+ (3.56),B (3.10)
"Yang, Dorothy D",PSYC 136 - Cognitive Development (A),S113,25,7,40.00%,60.00%,4.1,B+ (3.60),B- (2.98)
"Sammartino, Jonathan",PSYC 142 - Psychology of Consciousness (A),S113,42,33,100.00%,100.00%,6.5,B+ (3.37),B (3.05)
"Wanic, Rebekah Amelie",PSYC 147 - Gender (A),S113,116,34,93.80%,93.80%,5.94,B+ (3.48),B (3.07)
"Wanic, Rebekah Amelie",PSYC 155 - Social Psychology and Medicine (A),S113,18,4,75.00%,75.00%,6,B+ (3.50),N/A
"Stretch, Vincent Patrick",PSYC 162 - Psychology and the Law (A),S113,17,3,50.00%,50.00%,2.5,B+ (3.50),N/A
"Stretch, Vincent Patrick",PSYC 163 - Abnormal Psychology (A),S113,68,15,100.00%,86.70%,4.23,B+ (3.31),C+ (2.51)
"Anagnostaras, Stephan",PSYC 181GS - Drugs and Behavior (A),S113,27,3,100.00%,100.00%,2.5,B+ (3.67),B+ (3.66)
"Dooley, Kevin D.",PSYC 182 - Illusions and the Brain (A),S113,33,6,83.30%,83.30%,5.7,B+ (3.50),B+ (3.57)
"Anagnostaras, Stephan",PSYC 193GS - Special Topics in Psychology (A),S113,27,3,100.00%,100.00%,1.83,A (4.00),B+ (3.59)
"Angele, Bernhard M",PSYC 3 - Gen Psych:Cognitive Foundatns (A),S113,37,12,83.30%,91.70%,4.17,B+ (3.36),B- (2.95)
"Jacob, Maria Teresa De Cas",PSYC 4 - General Psychology: Behavioral (A),S113,63,14,100.00%,100.00%,3.42,B+ (3.58),B (3.07)
"Beck-Ellsworth, Danielle Julia",PSYC 6 - General Psychology: Social (A),S113,45,19,100.00%,100.00%,4.08,B+ (3.69),B- (2.77)
"Parris, Julian L",PSYC 60 - Introduction to Statistics (A),S113,59,42,92.90%,100.00%,5.6,B+ (3.45),B- (2.84)
"Whitfield, Timothy W.",PSYC 1 - Psychology (A),SP13,323,124,87.80%,95.10%,4.33,B (3.18),B- (2.75)
"Barner, David A.",PSYC 101 - Intro/Developmental Psychology (A),SP13,200,58,85.70%,92.90%,4.46,B+ (3.55),B (3.22)
"Serences, John Thomas",PSYC 102 - Intro/Sensation & Perception (A),SP13,237,151,82.10%,92.10%,4.69,B+ (3.49),B+ (3.35)
"Miller, Cory T.",PSYC 103 - Intro/Principles of Behavior (A),SP13,260,81,85.90%,74.40%,4.29,B+ (3.31),B- (2.84)
"Christenfeld, Nicholas",PSYC 104 - Introduction/Social Psychology (A),SP13,168,60,90.00%,90.00%,4.83,B (3.25),B- (2.99)
"Huber, David",PSYC 105 - Introduction/Cognitive Psych (A),SP13,130,44,77.30%,61.40%,5.27,B (3.24),B- (3.00)
"Wanic, Rebekah Amelie",PSYC 106 - Introduction/Physiological Psy (A),SP13,133,45,93.30%,91.10%,4.46,B (3.29),B- (2.96)
"Pulido, Carmen",PSYC 107 - Lab/Substance Abuse Research (A),SP13,29,14,100.00%,100.00%,6.5,A- (3.92),A- (3.98)
"Aron, Adam",PSYC 108 - Intro/Cognitive Neuroscience (A),SP13,64,25,80.00%,84.00%,5.22,B (3.16),B (3.03)
"Parris, Julian L",PSYC 111B - Research Methods II (A),SP13,25,12,91.70%,91.70%,8.67,A- (3.75),B+ (3.58)
"Bajic, Daniel Andrew",PSYC 117 - Psyc Project Lab (A),SP13,27,16,100.00%,87.50%,1.7,A- (3.88),A- (3.99)
"Rayner, Keith",PSYC 119 - Psycholinguistic/Cognition Lab (A),SP13,2,2,100.00%,100.00%,13.5,A (4.00),N/A
"Ramachandran, Vilayanur S",PSYC 129 - The Logic of Perception (A),SP13,81,21,95.00%,90.00%,3.97,B+ (3.35),B (3.20)
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),SP13,397,138,95.60%,94.90%,4.54,B+ (3.61),B (3.13)
"Harris, Christine Renee",PSYC 153 - Psychology of Emotion (A),SP13,312,119,92.30%,88.90%,5.4,B+ (3.35),B- (2.73)
"Pashler, Harold E",PSYC 161 - Intro/Engineering Psychology (A),SP13,90,29,64.30%,64.30%,5.5,B (3.07),B (3.21)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),SP13,371,139,98.50%,94.90%,5.35,B (3.16),B- (2.77)
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),SP13,300,262,96.60%,98.90%,4.45,B+ (3.45),B (3.05)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),SP13,250,65,80.00%,49.20%,4.72,B (3.12),C+ (2.68)
"Anagnostaras, Stephan",PSYC 171 - Neurobiology-Learning & Memory (A),SP13,31,12,83.30%,83.30%,4.17,A- (3.75),B+ (3.66)
"Mc Kenzie, Craig R.M.",PSYC 176 - Creativity (A),SP13,48,14,92.90%,92.90%,3.93,B+ (3.69),B+ (3.40)
"Beck-Ellsworth, Danielle Julia",PSYC 180 - Adolescence (A),SP13,286,114,92.90%,94.70%,4,B+ (3.42),B (3.13)
"Fantino, Edmund J.",PSYC 184 - Choice and Self-Control (A),SP13,49,22,76.20%,76.20%,4.1,B (3.10),B- (2.95)
"Gentner, Tim","PSYC 189 - Brain, Behavior & Evolution (A)",SP13,18,6,83.30%,100.00%,6.83,B (3.20),B (3.02)
"Vul, Edward",PSYC 193 - Topics in Psychology (A),SP13,9,8,87.50%,87.50%,5.75,B+ (3.50),N/A
"Rickard, Timothy C.",PSYC 193 - Topics in Psychology (B),SP13,13,4,75.00%,100.00%,1.5,A- (3.75),N/A
"Dooley, Kevin D.",PSYC 4 - General Psychology: Behavioral (A),SP13,311,202,89.60%,89.60%,4.31,B+ (3.46),B- (2.91)
"Wanic, Rebekah Amelie",PSYC 60 - Introduction to Statistics (A),SP13,264,97,92.70%,91.70%,3.79,A- (3.86),B+ (3.36)
"Dooley, Kevin D.",PSYC 60 - Introduction to Statistics (B),SP13,186,112,89.20%,92.80%,4,B+ (3.60),B+ (3.30)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),SP13,22,8,87.50%,87.50%,0.75,A (4.00),N/A
"Anstis, Stuart",PSYC 1 - Psychology (A),WI13,298,119,91.50%,81.20%,3.85,B (3.20),B- (2.75)
"Wagner, Katherine G",PSYC 101 - Intro/Developmental Psychology (A),WI13,197,176,94.90%,89.10%,4.33,B+ (3.64),B+ (3.54)
"Anstis, Stuart",PSYC 102 - Intro/Sensation & Perception (A),WI13,123,66,75.40%,73.80%,4.53,B (3.08),C+ (2.66)
"Gentner, Tim",PSYC 103 - Intro/Principles of Behavior (A),WI13,217,101,68.80%,87.50%,4.59,B (3.26),B- (2.73)
"Bryan, Christopher Jay",PSYC 104 - Introduction/Social Psychology (A),WI13,96,53,100.00%,92.50%,5.18,B+ (3.42),B (3.20)
"Lowe, Angela Beth",PSYC 105 - Introduction/Cognitive Psych (A),WI13,279,121,90.90%,90.90%,4.57,B+ (3.56),B+ (3.43)
"Gorman, Michael R.",PSYC 106 - Introduction/Physiological Psy (A),WI13,132,62,88.30%,81.70%,5.26,B (3.15),B- (2.95)
"Pulido, Carmen",PSYC 107 - Lab/Substance Abuse Research (A),WI13,31,15,100.00%,100.00%,7.57,A (4.00),A- (3.95)
"Heyman, Gail D.",PSYC 110 - Junior Honors Research Seminar (A),WI13,23,12,91.70%,100.00%,2.33,A- (3.92),A- (3.81)
"Parris, Julian L",PSYC 111A - Research Methods I (A),WI13,33,19,84.20%,100.00%,7.45,B+ (3.61),B+ (3.32)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),WI13,20,9,100.00%,100.00%,3.39,A- (3.89),A- (3.86)
"Kennelly, Arthur Edwin",PSYC 120 - Learning and Motivation (A),WI13,25,13,100.00%,100.00%,7,B+ (3.64),B+ (3.44)
"Meyer, Stephen F",PSYC 120 - Learning and Motivation (A),WI13,25,11,100.00%,100.00%,6.5,B+ (3.60),B+ (3.44)
"Pulido, Carmen",PSYC 124 - Introductn/Clinical Psychology (A),WI13,77,44,97.70%,95.50%,2.68,A- (3.86),A- (3.90)
"Rose, Fred E.",PSYC 125 - Clin Neuropsychology & Assess (A),WI13,91,44,77.30%,97.70%,5.38,B (3.17),C+ (2.64)
"Miller, Arianne E.",PSYC 134 - Eating Disorders (A),WI13,328,289,91.00%,87.50%,4.56,B (3.27),B (3.18)
"Winkielman, Piotr",PSYC 137 - Social Cognition (A),WI13,184,71,97.10%,91.30%,5.71,B+ (3.45),B+ (3.36)
"Kennelly, Arthur Edwin",PSYC 140 - Lab/Human Behavior (A),WI13,26,9,88.90%,88.90%,7.25,A- (3.78),B+ (3.63)
"Meyer, Stephen F",PSYC 140 - Lab/Human Behavior (A),WI13,26,9,88.90%,100.00%,7,A- (3.78),B+ (3.63)
"Fantino, Edmund J.",PSYC 143 - Control & Analysis/Human Behav (A),WI13,32,11,72.70%,72.70%,2.9,B+ (3.45),B (3.15)
"Rayner, Keith",PSYC 145 - Psychology of Language (A),WI13,79,31,66.70%,66.70%,4.83,B (3.26),B- (2.73)
"Beck-Ellsworth, Danielle Julia",PSYC 154 - Behavior Modification (A),WI13,160,82,86.40%,86.40%,4.75,B (3.28),B (3.08)
"Christenfeld, Nicholas",PSYC 157 - Happiness (A),WI13,32,16,100.00%,100.00%,4.79,B+ (3.57),B+ (3.53)
"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),WI13,340,134,88.00%,86.50%,3.47,B+ (3.58),B (3.20)
"Sammartino, Jonathan",PSYC 182 - Illusions and the Brain (A),WI13,232,190,94.20%,94.70%,4.66,B+ (3.53),B (3.18)
"Koob, George F",PSYC 188 - Impulse Control Disorders (A),WI13,437,189,95.70%,94.60%,4.77,B+ (3.55),B- (2.83)
"Dooley, Kevin D.",PSYC 193 - Topics in Psychology (A),WI13,145,100,91.90%,85.90%,4.64,B+ (3.62),B+ (3.69)
"Barner, David A.",No CAPEs submitted,WI13,3,0,N/A,N/A,N/A,N/A,N/A
"Carver, Leslie J.",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Dobkins, Karen R.",No CAPEs submitted,WI13,2,0,N/A,N/A,N/A,N/A,N/A
"Harris, Christine Renee",No CAPEs submitted,WI13,2,0,N/A,N/A,N/A,N/A,N/A
"Heyman, Gail D.",No CAPEs submitted,WI13,22,0,N/A,N/A,N/A,N/A,N/A
"Koob, George F",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Lansing, Amy",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Liu, David",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Mc Kenzie, Craig R.M.",No CAPEs submitted,WI13,2,0,N/A,N/A,N/A,N/A,N/A
"Rickard, Timothy C.",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Stahmer, Aubyn Chelle",No CAPEs submitted,WI13,2,0,N/A,N/A,N/A,N/A,N/A
"Stein, Murray B.",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Twamley, Elizabeth",No CAPEs submitted,WI13,1,0,N/A,N/A,N/A,N/A,N/A
"Beck-Ellsworth, Danielle Julia",PSYC 6 - General Psychology: Social (A),WI13,236,119,95.70%,94.90%,4.31,B+ (3.58),B (3.09)
"Winward, Jennifer Laven",PSYC 60 - Introduction to Statistics (B),WI13,157,67,78.80%,69.70%,5.26,B+ (3.36),B- (2.94)
"Lowe, Angela Beth",PSYC 60 - Introduction to Statistics (C),WI13,242,123,96.70%,99.20%,4.14,B+ (3.69),B+ (3.54)
"Heyman, Gail D.",PSYC 90 - Undergraduate Seminar (A),WI13,19,9,100.00%,100.00%,0.5,A (4.00),N/A
"Chenier, Troy Thomas",PSYC 1 - Psychology (A),FA12,287,129,96.70%,99.20%,4.26,B+ (3.43),B- (2.85)
"Vanderbilt, Kimberly Ellen",PSYC 101 - Intro/Developmental Psychology (A),FA12,300,133,96.70%,97.50%,4.27,B+ (3.68),B+ (3.39)
"Chukoskie, Leanne",PSYC 102 - Intro/Sensation & Perception (A),FA12,212,173,71.20%,55.80%,6.19,B (3.11),B (3.25)
"Leavitt, Jonathan D",PSYC 104 - Introduction/Social Psychology (A),FA12,275,113,92.60%,82.40%,4.65,B+ (3.33),B- (2.89)
"Lowe, Angela Beth",PSYC 105 - Introduction/Cognitive Psych (A),FA12,149,63,90.00%,86.70%,4.23,B+ (3.60),B (3.04)
"Tomlinson, Kristin L",PSYC 107 - Lab/Substance Abuse Research (A),FA12,28,12,90.90%,72.70%,6.5,A- (3.82),A- (3.94)
"Rayner, Keith",No CAPEs submitted,FA12,1,0,N/A,N/A,N/A,N/A,N/A
"Angele, Bernhard M",PSYC 128 - Psychology of Reading (A),FA12,20,9,87.50%,62.50%,5.25,A- (3.75),B+ (3.54)
"Golden, Susan S.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA12,38,14,71.40%,78.60%,7.79,B (3.00),C+ (2.32)
"Gorman, Michael R.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA12,38,15,71.40%,71.40%,7.5,B (3.00),C+ (2.32)
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),FA12,391,152,91.60%,92.30%,3.9,B+ (3.44),B (3.09)
"Dooley, Kevin D.",PSYC 138 - Sound And Music Perception (A),FA12,20,18,100.00%,100.00%,4.28,B+ (3.53),A- (3.78)
"Sammartino, Jonathan",PSYC 142 - Psychology of Consciousness (A),FA12,237,214,81.70%,94.20%,5.43,B+ (3.35),B (3.24)
"Hicks, Catherine Mary",PSYC 152 - Conceptions of Intelligence (A),FA12,61,28,96.00%,100.00%,3.78,B+ (3.58),B (3.20)
"Carver, Leslie J.",PSYC 156 - Cognitive Development/Infancy (A),FA12,72,21,94.70%,100.00%,4.94,B+ (3.58),B+ (3.38)
