Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Noel, Michael",ECON 100B - Microeconomics B (A),S114,82,18,100.00%,100.00%,6.15,B+ (3.35),B- (2.86)
"Sinitsyn, Maxim",ECON 100C - Microeconomics C (A),S114,58,41,97.50%,97.50%,6.7,B+ (3.38),B- (2.74)
"Noel, Michael",ECON 105 - Industrl Orgniztn&Firm Stratgy (A),S114,42,9,88.90%,100.00%,6.28,B+ (3.33),C+ (2.61)
"Newhouse, Herbert S",ECON 109 - Game Theory (A),S114,32,2,100.00%,100.00%,9.5,A (4.00),B- (2.90)
"Lee, Kangoh",ECON 110A - Macroeconomics A (A),S114,102,14,91.70%,91.70%,7.59,B (3.27),B- (2.80)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S114,74,11,90.90%,81.80%,6.68,B (3.27),B- (2.73)
"Hilmer, Christiana",ECON 120A - Econometrics A (A),S114,66,14,92.30%,92.30%,8.86,B+ (3.46),C+ (2.63)
"Beare, Brendan",ECON 120C - Econometrics C (A),S114,17,15,93.30%,93.30%,8.23,B (3.29),N/A
"Hilmer, Michael",ECON 130 - Public Policy (A),S114,46,9,100.00%,100.00%,4.25,B+ (3.56),B- (2.85)
"Foster, Carroll Baldwin",ECON 131 - Economics of the Environment (A),S114,93,18,75.00%,68.80%,6,B (3.19),B- (2.81)
"Hilmer, Christiana",ECON 132 - Energy Economics (A),S114,30,4,100.00%,100.00%,6.5,B+ (3.50),B- (2.83)
"Hilmer, Michael",ECON 139 - Labor Economics (A),S114,40,12,91.70%,75.00%,5,B+ (3.50),B- (2.85)
"Levkoff, Steven B.",ECON 171 - Decisions Under Uncertainty (A),S114,108,38,97.40%,97.40%,7.5,A- (3.87),B- (3.00)
"Willoughby, Michael Gene",ECON 173A - Financial Markets (A),S114,45,13,100.00%,100.00%,7.9,B+ (3.55),B+ (3.38)
"Levkoff, Steven B.",ECON 2 - Market Imperfections & Policy (A),S114,22,8,100.00%,100.00%,4.75,A (4.00),B (3.12)
"Hovander, Elisa Wynne Kirsten",ECON 3 - Principles of Macroeconomics (A),S114,59,14,84.60%,92.30%,6.35,B+ (3.58),B- (2.81)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),S114,32,6,80.00%,100.00%,7.7,B+ (3.40),B+ (3.33)
"Xie, Lili",ECON 1 - Principles of Microeconomics (A),SP14,257,92,79.80%,70.80%,4.45,B+ (3.33),B- (2.75)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),SP14,232,106,86.30%,87.30%,5.32,B+ (3.36),B- (2.90)
"Famulari, Melissa",ECON 100A - Microeconomics A (B),SP14,214,95,91.00%,93.30%,5.88,B+ (3.38),B- (2.90)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (A),SP14,191,54,93.80%,97.90%,8.37,B+ (3.52),B- (2.83)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (B),SP14,185,44,92.50%,97.50%,6.15,B+ (3.40),B- (2.83)
"Sinitsyn, Maxim",ECON 100B - Microeconomics B (C),SP14,114,68,89.70%,92.60%,4.94,B (3.23),B- (2.73)
"Levkoff, Steven B.",ECON 100C - Microeconomics C (A),SP14,200,70,95.50%,97.00%,6.31,B+ (3.45),B- (2.93)
"Levkoff, Steven B.",ECON 100C - Microeconomics C (B),SP14,107,47,95.60%,97.80%,5.59,B+ (3.50),B- (2.93)
"Jacobsen, Mark",ECON 100CH - Honors Microeconomics C (A),SP14,16,7,100.00%,100.00%,4.17,A (4.00),N/A
"Muendler, Marc",ECON 101 - International Trade (A),SP14,79,17,92.90%,85.70%,4.79,B+ (3.33),B- (2.93)
"Muendler, Marc",ECON 103 - International Monetary Relatns (A),SP14,88,29,78.60%,96.40%,7,B+ (3.39),B (3.18)
"Tang, Yuan Emily",ECON 109 - Game Theory (A),SP14,168,56,87.00%,92.60%,5.83,B+ (3.31),B- (2.97)
"Wieland, Johannes Friedrich",ECON 110A - Macroeconomics A (A),SP14,141,49,89.40%,85.10%,6.24,B+ (3.44),B- (2.87)
"Wieland, Johannes Friedrich",ECON 110A - Macroeconomics A (B),SP14,133,49,95.80%,95.80%,5.65,B+ (3.65),B- (2.87)
"Lagakos, David P.",ECON 110B - Macroeconomics B (A),SP14,56,15,86.70%,86.70%,4.63,B+ (3.33),B- (2.83)
"Lagakos, David P.",ECON 110B - Macroeconomics B (B),SP14,133,33,90.60%,87.50%,4.77,B+ (3.58),B- (2.83)
"Toda, Alexis Akira",ECON 113 - Mathematical Economics (A),SP14,25,22,86.40%,86.40%,4.77,B+ (3.50),B- (2.98)
"Foster, Carroll Baldwin",ECON 120A - Econometrics A (A),SP14,229,71,89.20%,86.20%,4.56,B+ (3.36),C+ (2.59)
"Foster, Carroll Baldwin",ECON 120B - Econometrics B (A),SP14,458,112,83.30%,74.10%,6.31,B+ (3.43),B- (2.85)
"Sun, Yixiao",ECON 120C - Econometrics C (A),SP14,173,68,80.30%,83.30%,5.4,B+ (3.36),B+ (3.55)
"Sun, Yixiao",ECON 120C - Econometrics C (B),SP14,257,98,81.30%,90.60%,5.55,B+ (3.40),B+ (3.55)
"Sun, Yixiao",ECON 120CH - Honors Econometrics C (A),SP14,8,5,100.00%,100.00%,3.5,A (4.00),N/A
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),SP14,54,18,82.40%,82.40%,5.5,B (3.25),B- (2.70)
"Antonovics, Kate L.",ECON 139 - Labor Economics (A),SP14,186,59,89.30%,94.60%,5.12,B (3.27),B- (2.75)
"Ali, S. Nageeb",ECON 142 - Behavioral Economics (A),SP14,18,11,100.00%,100.00%,5.41,A- (3.73),N/A
"Squires, Dale E",ECON 145 - Economics of Ocean Resources (A),SP14,355,89,87.40%,93.10%,4.79,B+ (3.45),B- (2.94)
"Cohen, Darrel Steven",ECON 146 - Economic Stabilization (A),SP14,113,40,73.00%,89.20%,5.56,B (3.28),B- (2.82)
"Clemens, Jeffrey",ECON 152 - Public Economics:ExpenditureII (A),SP14,33,9,66.70%,88.90%,4.5,B (3.00),B- (2.79)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),SP14,251,61,85.00%,85.00%,5.52,B (3.22),B- (2.81)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),SP14,181,53,75.50%,88.70%,5.05,B+ (3.32),B- (2.87)
"Willoughby, Michael Gene",ECON 173AL - Applied Finance Laboratory (A),SP14,18,5,100.00%,80.00%,1.3,A- (3.80),N/A
"Ramey, Garey",ECON 173B - Corporate Finance (A),SP14,122,40,83.80%,70.30%,6.56,B (3.24),C+ (2.62)
"Sinitsyn, Maxim",ECON 176 - Marketing (A),SP14,46,37,83.80%,94.60%,5.8,B (3.11),B- (2.82)
"Sinitsyn, Maxim",ECON 176 - Marketing (B),SP14,63,49,75.00%,83.30%,6.32,B (3.27),B- (2.82)
"Hoffman, Mark Alan",ECON 177L - Applied Management Laboratory (A),SP14,9,5,100.00%,80.00%,8.9,B+ (3.50),N/A
"Starr, Ross",ECON 191B - Senior Essay Seminar B (A),SP14,7,7,85.70%,100.00%,7.36,A- (3.86),N/A
"Candido, Maria Teresa",ECON 2 - Market Imperfections & Policy (A),SP14,201,68,86.40%,80.30%,4.21,B+ (3.43),B- (2.89)
"Candido, Maria Teresa",ECON 3 - Principles of Macroeconomics (A),SP14,278,75,82.20%,49.30%,6.47,B+ (3.43),B- (2.87)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),SP14,161,61,78.90%,61.40%,5.39,B+ (3.35),B (3.03)
"Xie, Lili",ECON 1 - Principles of Microeconomics (A),WI14,168,73,87.50%,75.00%,4.05,B+ (3.42),B- (2.78)
"Tang, Yuan Emily",ECON 1 - Principles of Microeconomics (B),WI14,208,93,90.30%,92.50%,4.48,B (3.20),B- (2.88)
"Levkoff, Steven B.",ECON 1 - Principles of Microeconomics (C),WI14,221,97,90.10%,96.70%,4.23,B+ (3.48),B- (2.98)
"Andreoni, James",ECON 100A - Microeconomics A (A),WI14,278,86,83.10%,57.80%,6.43,B (3.25),B- (2.73)
"Andreoni, James",ECON 100A - Microeconomics A (B),WI14,286,72,80.90%,52.90%,6.89,B (3.21),B- (2.73)
"Watson, Joel Christopher",ECON 100B - Microeconomics B (A),WI14,213,68,93.80%,87.70%,5.28,B+ (3.48),B- (2.87)
"Galperti, Simone",ECON 100B - Microeconomics B (B),WI14,58,20,84.20%,84.20%,4.71,B (3.13),B- (2.94)
"Galperti, Simone",ECON 100B - Microeconomics B (C),WI14,21,9,100.00%,100.00%,4,B+ (3.50),B- (2.94)
"Machina, Mark Joseph",ECON 100BH - Honors Microeconomics B (A),WI14,13,5,100.00%,100.00%,1.7,A (4.00),A- (3.98)
"Cullen, Julie",ECON 100C - Microeconomics C (A),WI14,90,30,88.90%,85.20%,5.83,B+ (3.44),C+ (2.51)
"Cullen, Julie",ECON 100C - Microeconomics C (B),WI14,96,21,90.50%,95.20%,4.69,B- (2.95),C+ (2.51)
"Sinitsyn, Maxim",ECON 100C - Microeconomics C (C),WI14,52,37,94.60%,100.00%,4.34,B+ (3.46),B- (2.83)
"Newhouse, Herbert S",ECON 107 - Economic Reglatn&Antitrst Plcy (A),WI14,40,12,91.70%,91.70%,5.67,B (3.00),B- (2.81)
"Watson, Joel Christopher",ECON 109 - Game Theory (A),WI14,122,35,85.30%,91.20%,7.03,B (3.27),B- (2.87)
"Candido, Maria Teresa",ECON 110A - Macroeconomics A (A),WI14,252,59,89.30%,62.50%,5.94,B+ (3.45),B- (2.81)
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (A),WI14,203,57,82.10%,75.00%,5.37,B (3.18),B- (2.79)
"Rondina, Giacomo",ECON 110BH - Honors Macroeconomics B (A),WI14,10,6,100.00%,100.00%,2.83,A- (3.83),N/A
"Cohen, Darrel Steven",ECON 111 - Monetary Economics (A),WI14,164,59,94.50%,100.00%,5.9,B+ (3.37),B- (2.84)
"Muralidharan, Karthik",ECON 116 - Economic Development (A),WI14,116,52,88.50%,90.40%,5.81,B (3.28),B- (2.92)
"Machina, Mark Joseph",ECON 117 - Economic Growth (A),WI14,27,9,100.00%,100.00%,5.17,A (4.00),B+ (3.55)
"White, Michelle J.",ECON 119 - Law&Economics:Contracts&Corps (A),WI14,55,20,88.90%,61.10%,3.94,B+ (3.50),B- (2.91)
"Elliott, Graham",ECON 120A - Econometrics A (A),WI14,244,66,89.10%,75.00%,5.67,B+ (3.38),B- (2.97)
"Elliott, Graham",ECON 120A - Econometrics A (B),WI14,232,66,84.40%,78.10%,6.07,B+ (3.39),B- (2.97)
"Berman, Eli",ECON 120B - Econometrics B (A),WI14,140,39,82.10%,69.20%,6.09,B+ (3.41),B- (2.78)
"Berman, Eli",ECON 120B - Econometrics B (B),WI14,205,60,71.20%,50.80%,5.01,B+ (3.42),B- (2.78)
"Berman, Eli",ECON 120BH - Honors Econometrics B (A),WI14,16,7,100.00%,100.00%,3.07,A- (3.86),B+ (3.67)
"Foster, Carroll Baldwin",ECON 120C - Econometrics C (A),WI14,193,42,72.50%,87.50%,5.53,B (3.28),C+ (2.69)
"Tang, Yuan Emily",ECON 130 - Public Policy (A),WI14,236,71,97.10%,97.10%,5.43,B+ (3.48),B- (2.86)
"Carson, Richard T",ECON 132 - Energy Economics (A),WI14,93,34,90.30%,71.00%,4.76,B+ (3.48),B (3.17)
"Famulari, Melissa",ECON 141 - Economics of Health Consumers (A),WI14,41,27,96.30%,96.30%,5.76,B+ (3.41),B- (2.97)
"Betts, Julian",ECON 147 - Economics of Education (A),WI14,119,54,79.20%,90.60%,5.07,B+ (3.47),C+ (2.46)
"Chambers, Christopher P.",ECON 171 - Decisions Under Uncertainty (A),WI14,255,80,75.00%,72.40%,5.36,B+ (3.31),B (3.06)
"Chambers, Christopher P.",ECON 171 - Decisions Under Uncertainty (B),WI14,63,15,100.00%,92.90%,5.93,A- (3.79),B (3.06)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),WI14,97,27,85.20%,92.60%,4.94,B+ (3.48),B- (2.86)
"Toda, Alexis Akira",ECON 172B - Operations Research B (A),WI14,56,44,50.00%,33.30%,6.31,B (3.07),B- (2.75)
"Toda, Alexis Akira",ECON 172B - Operations Research B (B),WI14,26,23,47.80%,30.40%,6.67,B- (2.96),B- (2.75)
"Foster, Carroll Baldwin",ECON 173A - Financial Markets (A),WI14,128,38,97.20%,91.70%,5.21,B+ (3.38),C+ (2.47)
"Willoughby, Michael Gene",ECON 173AL - Applied Finance Laboratory (A),WI14,13,8,100.00%,100.00%,1.93,A- (3.71),A- (3.88)
"Ramey, Garey",ECON 173B - Corporate Finance (A),WI14,140,56,81.80%,81.80%,6.1,B+ (3.36),C+ (2.67)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),WI14,129,43,90.50%,95.20%,5.17,B+ (3.62),B- (2.92)
"Starr, Ross",ECON 191A - Senior Essay Seminar A (A),WI14,9,7,100.00%,100.00%,7.83,A- (3.83),N/A
"Gordon, Roger H.",ECON 191B - Senior Essay Seminar B (A),WI14,6,1,0.00%,0.00%,0,N/A,N/A
"Ramey, Valerie A",ECON 3 - Principles of Macroeconomics (A),WI14,453,356,88.90%,74.90%,5.39,B+ (3.39),B- (2.84)
"Johnson, Jacob R",ECON 3 - Principles of Macroeconomics (B),WI14,44,31,85.70%,78.60%,4.79,B (3.30),B- (2.79)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),WI14,156,60,91.50%,84.70%,4.47,B+ (3.49),B- (2.95)
"Antonovics, Kate L.",ECON 1 - Principles of Microeconomics (A),FA13,442,259,93.10%,97.20%,4.63,B+ (3.59),B (3.01)
"Xie, Lili",ECON 1 - Principles of Microeconomics (B),FA13,392,205,82.20%,61.40%,4.53,B+ (3.35),B- (2.72)
"Sinitsyn, Maxim",ECON 100A - Microeconomics A (A),FA13,111,44,85.40%,95.10%,6.6,B (3.28),C+ (2.63)
"Sinitsyn, Maxim",ECON 100A - Microeconomics A (B),FA13,114,49,85.70%,87.80%,7.4,B (3.13),C+ (2.63)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (C),FA13,153,48,88.40%,60.50%,5.64,B+ (3.55),B- (2.74)
"Machina, Mark Joseph",ECON 100AH - Honors Microeconomics A (A),FA13,14,3,66.70%,66.70%,2.5,A (4.00),N/A
"Tang, Yuan Emily",ECON 100B - Microeconomics B (A),FA13,139,38,88.90%,88.90%,5.81,B+ (3.45),B- (2.78)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (B),FA13,130,35,90.60%,96.90%,5.5,A- (3.81),B- (2.78)
"Levkoff, Steven B.",ECON 100C - Microeconomics C (A),FA13,269,77,97.30%,98.60%,6.28,B+ (3.42),B- (2.97)
"Newhouse, Herbert S",ECON 109 - Game Theory (A),FA13,108,37,88.90%,88.90%,5.56,B (3.24),B- (2.86)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (A),FA13,141,42,76.20%,52.40%,5.21,B+ (3.40),B- (2.76)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (B),FA13,110,30,96.30%,59.30%,6.88,B+ (3.42),B- (2.76)
"Flavin, Marjorie",ECON 110AH - Honors Macroeconomics A (A),FA13,8,6,100.00%,100.00%,3.5,A- (3.80),N/A
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (A),FA13,119,31,93.30%,80.00%,6.77,B+ (3.31),B- (2.74)
"Santos, Andres",ECON 120A - Econometrics A (A),FA13,235,66,95.20%,93.50%,6.4,B+ (3.46),B- (2.84)
"Santos, Andres",ECON 120A - Econometrics A (B),FA13,242,84,95.00%,97.50%,5.88,B+ (3.33),B- (2.84)
"Santos, Andres",ECON 120AH - Honors Econometrics A (A),FA13,21,9,100.00%,100.00%,2.72,B+ (3.63),A- (3.97)
"Foster, Carroll Baldwin",ECON 120B - Econometrics B (A),FA13,107,18,87.50%,100.00%,6.04,B+ (3.69),C+ (2.70)
"Foster, Carroll Baldwin",ECON 120B - Econometrics B (B),FA13,140,34,85.30%,88.20%,4.69,B+ (3.42),C+ (2.70)
"Candido, Maria Teresa",ECON 120C - Econometrics C (A),FA13,138,35,81.80%,75.80%,5.29,B+ (3.36),B- (2.81)
"Candido, Maria Teresa",ECON 120C - Econometrics C (B),FA13,143,40,73.00%,83.80%,6.06,B+ (3.34),B- (2.81)
"Tang, Yuan Emily",ECON 130 - Public Policy (A),FA13,176,52,92.00%,92.00%,4.94,B+ (3.49),B- (2.87)
"Jacobsen, Mark",ECON 131 - Economics of the Environment (A),FA13,217,84,81.90%,81.90%,4.48,B+ (3.45),B- (2.98)
"White, Michelle J.",ECON 135 - Urban Economics (A),FA13,29,13,69.20%,69.20%,5,B+ (3.58),B- (2.86)
"Betts, Julian",ECON 136 - Human Resources (A),FA13,184,71,92.50%,82.10%,7.01,B+ (3.44),C+ (2.50)
"Clemens, Jeffrey",ECON 140 - Economics of Health Producers (A),FA13,65,29,85.70%,92.90%,3.43,B+ (3.44),B- (2.77)
"Muendler, Marc",ECON 161 - Global Intgratn/Latin America (A),FA13,165,62,56.70%,63.30%,5.45,B (3.30),B- (2.99)
"Levkoff, Steven B.",ECON 171 - Decisions Under Uncertainty (A),FA13,156,70,98.50%,98.50%,5.92,B+ (3.49),B- (2.92)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),FA13,112,32,86.70%,86.70%,4.23,B+ (3.40),B- (2.72)
"Newhouse, Herbert S",ECON 172A - Operations Research A (B),FA13,74,26,100.00%,87.50%,7,B+ (3.50),B- (2.72)
"Komunjer, Ivana",ECON 173A - Financial Markets (A),FA13,46,24,100.00%,91.30%,5.54,B+ (3.50),B (3.23)
"Komunjer, Ivana",ECON 173A - Financial Markets (B),FA13,86,48,88.90%,77.80%,5.97,B+ (3.42),B (3.23)
"Willoughby, Michael Gene",ECON 173AL - Applied Finance Laboratory (A),FA13,12,3,100.00%,100.00%,1.83,A (4.00),N/A
"Ramey, Garey",ECON 173B - Corporate Finance (A),FA13,82,27,87.50%,83.30%,5.17,B (3.04),C+ (2.36)
"Sinitsyn, Maxim",ECON 176 - Marketing (A),FA13,91,33,64.50%,64.50%,5.98,B (3.17),B- (2.89)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),FA13,135,32,93.80%,96.90%,6.44,B+ (3.40),B- (2.72)
"Gordon, Roger H.",ECON 191A - Senior Essay Seminar A (A),FA13,6,1,0.00%,0.00%,0,N/A,N/A
"Antonovics, Kate L.",ECON 2 - Market Imperfections & Policy (A),FA13,299,116,86.80%,89.60%,4.5,B+ (3.39),B- (2.73)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),FA13,172,54,80.40%,66.70%,4.54,B+ (3.34),B- (2.86)
"Nieto-Barthaburu, Augusto",ECON 1 - Principles of Microeconomics (A),S213,47,10,90.00%,90.00%,5.5,A- (3.70),B- (2.85)
"Shahriar, Quazi",ECON 100A - Microeconomics A (A),S213,89,19,94.40%,88.90%,6.5,B+ (3.35),B- (2.82)
"Sinitsyn, Maxim",ECON 100B - Microeconomics B (A),S213,42,8,75.00%,75.00%,7.5,B (3.13),C+ (2.58)
"Noel, Michael",ECON 100C - Microeconomics C (A),S213,35,5,100.00%,100.00%,3.7,B+ (3.40),B- (2.78)
"Muendler, Marc",ECON 101 - International Trade (A),S213,22,2,50.00%,0.00%,6.5,B (3.00),B- (2.72)
"Muendler, Marc",ECON 103 - International Monetary Relatns (A),S213,45,8,62.50%,87.50%,6,B+ (3.38),B- (2.99)
"Noel, Michael",No CAPEs submitted,S213,8,0,N/A,N/A,N/A,N/A,N/A
"Watson, Joel Christopher",ECON 109 - Game Theory (A),S213,54,8,100.00%,100.00%,8.5,B+ (3.33),B (3.19)
"Seifi, Ahmad",ECON 110A - Macroeconomics A (A),S213,34,4,100.00%,75.00%,6.5,B (3.25),C (2.25)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S213,80,9,100.00%,100.00%,7.5,B+ (3.63),B- (2.85)
"Sun, Yixiao",ECON 120B - Econometrics B (A),S213,97,13,91.70%,75.00%,6.83,B (3.27),B+ (3.61)
"Sun, Yixiao",ECON 120C - Econometrics C (A),S213,113,21,75.00%,80.00%,8.3,B+ (3.45),B+ (3.43)
"Nieto-Barthaburu, Augusto",ECON 131 - Economics of the Environment (A),S213,131,16,87.50%,81.30%,5.7,B (3.13),B- (2.82)
"Newhouse, Herbert S",ECON 142 - Behavioral Economics (A),S213,11,2,100.00%,100.00%,7.5,A (4.00),N/A
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),S213,73,10,100.00%,100.00%,4.72,A- (3.75),B- (2.81)
"Levkoff, Steven B.",ECON 2 - Market Imperfections & Policy (A),S213,28,8,100.00%,100.00%,6.17,B (3.14),B- (2.89)
"Seifi, Ahmad",ECON 3 - Principles of Macroeconomics (A),S213,43,7,80.00%,40.00%,6.5,B+ (3.40),C+ (2.51)
"Anderson, John Charles",ECON 4 - Financial Accounting (A),S213,6,3,100.00%,100.00%,6.5,B+ (3.67),N/A
"Hovander, Elisa Wynne Kirsten",ECON 1 - Principles of Microeconomics (A),S113,92,26,84.00%,96.00%,6.5,B+ (3.35),C+ (2.55)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),S113,75,14,100.00%,71.40%,7.42,B+ (3.43),B- (2.80)
"Sinitsyn, Maxim",ECON 100B - Microeconomics B (A),S113,75,10,100.00%,100.00%,5.5,B (3.13),C+ (2.50)
"Levkoff, Steven B.",ECON 100C - Microeconomics C (A),S113,100,23,95.70%,95.70%,6.41,B+ (3.38),B- (2.91)
"Major, Ivan",ECON 101 - International Trade (A),S113,47,3,100.00%,100.00%,9.5,B+ (3.50),B- (2.94)
"Newhouse, Herbert S",ECON 109 - Game Theory (A),S113,43,3,66.70%,100.00%,5.83,B+ (3.33),B- (2.88)
"Lee, Kangoh",ECON 110A - Macroeconomics A (A),S113,103,17,88.20%,76.50%,5.83,B+ (3.47),B- (2.95)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S113,50,4,100.00%,100.00%,5,B (3.25),B- (2.97)
"Seifi, Ahmad",ECON 111 - Monetary Economics (A),S113,17,1,100.00%,100.00%,14.5,A (4.00),N/A
"Hilmer, Christiana",ECON 120A - Econometrics A (A),S113,63,8,87.50%,75.00%,6.5,B (3.00),C+ (2.59)
"Hilmer, Michael",ECON 130 - Public Policy (A),S113,45,7,100.00%,50.00%,7.17,B (3.00),B- (2.90)
"Hilmer, Christiana",ECON 132 - Energy Economics (A),S113,43,9,75.00%,62.50%,6.75,B (3.25),B- (2.83)
"Nieto-Barthaburu, Augusto",ECON 135 - Urban Economics (A),S113,14,1,100.00%,100.00%,10.5,B (3.00),N/A
"Tang, Yuan Emily",ECON 136 - Human Resources (A),S113,71,12,100.00%,100.00%,7.17,B+ (3.42),B- (2.87)
"Hilmer, Michael",ECON 139 - Labor Economics (A),S113,25,4,100.00%,75.00%,4,B (3.00),B- (2.80)
"Famulari, Melissa",ECON 141 - Economics of Health Consumers (A),S113,12,3,100.00%,100.00%,6.5,A (4.00),N/A
"Tang, Yuan Emily",ECON 147 - Economics of Education (A),S113,31,5,100.00%,100.00%,7.3,B+ (3.40),B- (2.99)
"Blumkin, Tomer",ECON 150 - Public Economics:Taxation (A),S113,11,1,0.00%,0.00%,6.5,B (3.00),N/A
"Levkoff, Steven B.",ECON 171 - Decisions Under Uncertainty (A),S113,108,29,93.10%,96.60%,4.84,B+ (3.34),B- (2.95)
"Willoughby, Michael Gene",ECON 173A - Financial Markets (A),S113,25,5,100.00%,100.00%,3.3,A- (3.80),B+ (3.59)
"Hovander, Elisa Wynne Kirsten",ECON 2 - Market Imperfections & Policy (A),S113,23,5,100.00%,100.00%,5,B (3.00),B+ (3.31)
"Morris, Stephen D",ECON 3 - Principles of Macroeconomics (A),S113,33,30,100.00%,96.70%,7.12,B+ (3.32),B (3.05)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),S113,32,4,75.00%,75.00%,5.5,B (3.00),C+ (2.58)
"Tierney, Heather Lee Rukmani",ECON 1 - Principles of Microeconomics (A),SP13,130,52,88.20%,78.40%,5.02,B+ (3.36),B (3.04)
"Xie, Lili",ECON 1 - Principles of Microeconomics (B),SP13,178,50,90.00%,82.00%,3.67,B+ (3.57),C+ (2.69)
"Sinitsyn, Maxim",ECON 100A - Microeconomics A (A),SP13,188,55,96.40%,80.00%,5.65,B (3.25),C+ (2.63)
"Sinitsyn, Maxim",ECON 100A - Microeconomics A (B),SP13,153,49,91.70%,75.00%,5.83,B (3.19),C+ (2.63)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (A),SP13,195,53,92.50%,88.70%,6.12,B+ (3.47),B- (2.82)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (B),SP13,197,38,94.60%,97.30%,6.17,B+ (3.46),B- (2.82)
"Levkoff, Steven B.",ECON 100C - Microeconomics C (A),SP13,64,24,100.00%,95.70%,4.5,B (3.26),B- (2.83)
"Levkoff, Steven B.",ECON 100C - Microeconomics C (B),SP13,236,94,95.70%,95.70%,6.09,B+ (3.34),B- (2.83)
"Jacobsen, Mark",ECON 100CH - Honors Microeconomics C (A),SP13,7,4,100.00%,100.00%,2,A (4.00),N/A
"Aubert, Cecile",ECON 109 - Game Theory (A),SP13,155,45,86.40%,40.90%,4.5,B+ (3.44),B (3.01)
"Debortoli, Davide",ECON 110A - Macroeconomics A (A),SP13,110,17,73.30%,73.30%,7.43,B+ (3.31),C+ (2.67)
"Debortoli, Davide",ECON 110A - Macroeconomics A (B),SP13,57,13,92.30%,61.50%,8.04,B+ (3.58),C+ (2.67)
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (A),SP13,134,31,83.90%,80.60%,6.76,B+ (3.38),B- (2.83)
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (B),SP13,145,34,73.50%,79.40%,5.5,B (3.12),B- (2.83)
"Muralidharan, Karthik",ECON 116 - Economic Development (A),SP13,204,71,81.40%,88.60%,5.93,B+ (3.31),B- (2.91)
"Candido, Maria Teresa",ECON 120A - Econometrics A (A),SP13,117,25,96.00%,92.00%,6.98,B (3.17),B- (2.88)
"Foster, Carroll Baldwin",ECON 120A - Econometrics A (B),SP13,142,41,87.50%,92.50%,4.3,B+ (3.65),B- (2.84)
"Guggenberger, Patrik",ECON 120B - Econometrics B (A),SP13,318,90,80.00%,77.80%,6.69,B+ (3.39),B- (2.72)
"Beare, Brendan",ECON 120C - Econometrics C (A),SP13,163,42,73.20%,78.00%,5.65,B (3.24),C+ (2.65)
"Beare, Brendan",ECON 120C - Econometrics C (B),SP13,102,31,67.90%,60.70%,6.5,B (3.07),C+ (2.65)
"Beare, Brendan",ECON 120CH - Honors Econometrics C (A),SP13,8,3,33.30%,66.70%,3.17,B+ (3.67),N/A
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),SP13,43,9,87.50%,100.00%,6.25,B+ (3.50),C+ (2.62)
"Tang, Yuan Emily",ECON 130 - Public Policy (A),SP13,179,38,92.10%,92.10%,6.24,B+ (3.64),B- (2.88)
"Cohen, Darrel Steven",ECON 146 - Economic Stabilization (A),SP13,182,43,95.30%,100.00%,4.36,B+ (3.54),B- (2.88)
"Clemens, Jeffrey",ECON 152 - Public Economics:ExpenditureII (A),SP13,123,32,65.60%,68.80%,5.06,B (3.19),B- (2.87)
"Hendrickson, Gerald M.",ECON 159 - Economic Hist/United States II (A),SP13,86,30,93.30%,100.00%,5.43,B+ (3.54),B (3.15)
"Muendler, Marc",ECON 161 - Global Intgratn/Latin America (A),SP13,134,53,65.40%,76.90%,4.58,B+ (3.35),B- (2.99)
